Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2011,HC0,DOH,"Health, Department of",Percent lapse of total dollar amount of federal grant budget,Percentage,Quality,Down is Better,Annual,3,,1.17,,,1.17, > 100%,Fully Achieved,AGENCY MANAGEMENT SUPPORT,692
2011,HC0,DOH,"Health, Department of",Percent of DOH grantees who received a satisfactory performance rating,Percentage,Quality,Up is Better,Semi-annual,85,,89.53,,98.73,93.77, > 100%,Fully Achieved,AGENCY MANAGEMENT SUPPORT,693
2011,HC0,DOH,"Health, Department of",Percent of Employee Reviews Completed on Time,Percentage,Outcome,Up is Better,Annual,90,,,,38.77,38.77,43%,Not Achieved,AGENCY MANAGEMENT SUPPORT,694
2011,HC0,DOH,"Health, Department of",Percent of HIV positive persons with viral load suppression (below 400),Percentage,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,HIV/AIDS HEPATITIS STD & TB ADMIN                 ,695
2011,HC0,DOH,"Health, Department of",Percent of children with up-to-date immunizations in: Charter schools,Percentage,Outcome,Up is Better,Semi-annual,98,,68.81,,108.24,81.21,82.87%,Partially Achieved,COMMUNITY HEALTH ADMINISTRATION,696
2011,HC0,DOH,"Health, Department of",Percent of children with up-to-date immunizations in: Licensed Child Development Centers,Percentage,Outcome,Up is Better,Semi-annual,98,,95.77,,92.93,94.25,96.17%,Partially Achieved,COMMUNITY HEALTH ADMINISTRATION,697
2011,HC0,DOH,"Health, Department of",Percent of children with up-to-date immunizations in: Public Schools,Percentage,Outcome,Up is Better,Semi-annual,98,,93.9,,83.12,89.82,91.66%,Partially Achieved,COMMUNITY HEALTH ADMINISTRATION,698
2011,HC0,DOH,"Health, Department of",Percent of grants management specialists receiving skills-based grants management training,Percentage,Quality,Up is Better,Semi-annual,95,,50,,100,72.73,76.56%,Partially Achieved,AGENCY MANAGEMENT SUPPORT,699
2011,HC0,DOH,"Health, Department of",Percent of postpartum WIC mothers who initiate breastfeeding,Percentage,Outcome,Up is Better,Semi-annual,45,,45.23,,48.86,47.12, > 100%,Fully Achieved,COMMUNITY HEALTH ADMINISTRATION,700
2011,HC0,DOH,"Health, Department of",Percent of total carryover funds requested,Percentage,Quality,Down is Better,Annual,5,,5.19,,,5.19,96.37%,Partially Achieved,AGENCY MANAGEMENT SUPPORT,701
2011,HC0,DOH,"Health, Department of",Percentage of Healthy Start participants who enter the program during the prenatal period and deliver LBW babies,Percentage,Outcome,Down is Better,Annual,5,,,,13.66,13.66,36.61%,Not Achieved,COMMUNITY HEALTH ADMINISTRATION,702
2011,HC0,DOH,"Health, Department of",Percentage of residents attending SNAP-ED sessions who are not eligible for SNAP,Percentage,Outcome,Down is Better,Semi-annual,20,,20.17,,19.83,20,99.98%,Partially Achieved,COMMUNITY HEALTH ADMINISTRATION,703
2011,HC0,DOH,"Health, Department of",Percentage of students enrolled in schools with school nursing services that are overweight or obese (per BMI),Percentage,Outcome,Down is Better,Annual,16,,,,34.39,34.39,46.52%,Not Achieved,COMMUNITY HEALTH ADMINISTRATION,704
2011,HC0,DOH,"Health, Department of",Percentage of uncompensated care reports submitted: Hospitals,Percentage,Outcome,Up is Better,Semi-annual,100,,100,,100,100,100%,Fully Achieved,CTR FOR POLICY PLANNING & EVALUATION              ,705
2011,HC0,DOH,"Health, Department of",Total number transitioning from HIV Housing Programs,Raw Number,Outcome,Up is Better,Annual,0,,,,3,3,No Data,Not Rated Insufficient Data,HIV/AIDS HEPATITIS STD & TB ADMIN                 ,706
2011,HC0,DOH,"Health, Department of",number of certificate of need application decisions,Raw Number,Outcome,Up is Better,Quarterly,23,5,15,8,9,37, > 100%,Fully Achieved,CTR FOR POLICY PLANNING & EVALUATION              ,707
2011,HA0,DPR,"Parks and Recreation, Department of",# of CBOs partnering with DPR,Raw Number,Output,Up is Better,Annual,55,,,,50,50,90.91%,Partially Achieved,,708
2011,HA0,DPR,"Parks and Recreation, Department of",# of interns employed,Raw Number,Input,Up is Better,Annual,5,,,,3,3,60%,Not Achieved,OFFICE OF THE DIRECTOR                            ,709
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 16-30 days,Raw Number,Output,Down is Better,Annual,615,,,,117,117, > 100%,Fully Achieved,,710
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 3 days,Raw Number,Output,Up is Better,Annual,1658,,,,637,637,38%,Not Achieved,,711
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 4-15 days,Raw Number,Output,Up is Better,Annual,694,,,,262,262,37.75%,Not Achieved,,712
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 30 days,Raw Number,Output,Down is Better,Annual,615,,,,75,75, > 100%,Fully Achieved,,713
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 60 days,Raw Number,Output,Down is Better,Annual,45,,,,167,167,27%,Not Achieved,,714
2011,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 90 days,Raw Number,Output,Down is Better,Annual,230,,,,1634,1634,14%,Not Achieved,,715
2011,HA0,DPR,"Parks and Recreation, Department of",# of meals served,Raw Number,Output,Up is Better,Annual,902747,,,,910000,910000, > 100%,Fully Achieved,,716
2011,HA0,DPR,"Parks and Recreation, Department of",# of permit request,Raw Number,Demand,Neutral,Quarterly,0,129,290,,,419,Not Rated W,Workload Measure,OFFICE OF THE DIRECTOR                            ,717
2011,HA0,DPR,"Parks and Recreation, Department of",# of premier Fields,Raw Number,Quality,Up is Better,Annual,15,,,,29,29, > 100%,Fully Achieved,PARK & FACILITY MANAGEMENT,718
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting adults age 19-50,Raw Number,Output,Up is Better,Annual,260,,,,514,514, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,719
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting children 6-12,Raw Number,Output,Up is Better,Annual,25,,,,1207,1207, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,720
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting children age 0-6,Raw Number,Output,Up is Better,Annual,161,,,,184,184, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,721
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting people with disabilities,Raw Number,Output,Up is Better,Annual,15,,,,21,21, > 100%,Fully Achieved,,722
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting seniors age 51+,Raw Number,Output,Up is Better,Annual,1725,,,,259,259,15.01%,Not Achieved,PROGRAMS DIVISION                                 ,723
2011,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting teens age 13-18,Raw Number,Output,Up is Better,Annual,71,,,,729,729, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,724
2011,HA0,DPR,"Parks and Recreation, Department of",# of therapeutic recreation programs,Raw Number,Output,Up is Better,Annual,128,,,,21,21,16.41%,Not Achieved,,725
2011,HA0,DPR,"Parks and Recreation, Department of",# of volunteer hours,Raw Number,Input,Up is Better,Quarterly,10000,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF THE DIRECTOR                            ,726
2011,HA0,DPR,"Parks and Recreation, Department of",# of volunteers processed and approved to work,Raw Number,Output,Up is Better,Annual,500,,,,735,735, > 100%,Fully Achieved,,727
2011,HA0,DPR,"Parks and Recreation, Department of",$ amount of cash donations and sponsorships,Dollar Amount,Output,Up is Better,Quarterly,350000,,10000,35870,10000,55870,15.96%,Not Achieved,OFFICE OF THE DIRECTOR                            ,728
2011,HA0,DPR,"Parks and Recreation, Department of",$ value of in-kind donations and sponsorships,Dollar Amount,Output,Up is Better,Quarterly,1350000,102290,279300,310096,633762,1325448,98.18%,Partially Achieved,OFFICE OF THE DIRECTOR                            ,729
2011,HA0,DPR,"Parks and Recreation, Department of","%  athletic fields rated ""Average"" or better rating by STMA PCI standards",Percentage,Quality,Up is Better,Annual,50,,,,,0,No Data,Not Rated Insufficient Data,PARK & FACILITY MANAGEMENT,730
2011,HA0,DPR,"Parks and Recreation, Department of",% of DPR capital projects completed on schedule,Percentage,Efficiency,Up is Better,Annual,75,,,,,0,No Data,Not Rated Insufficient Data,PARK & FACILITY MANAGEMENT,731
2011,HA0,DPR,"Parks and Recreation, Department of",% of capital projects completed late,Percentage,Efficiency,Down is Better,Annual,25,,,,,0,No Data,Not Rated Insufficient Data,,732
2011,HA0,DPR,"Parks and Recreation, Department of",% of capital projects completed within budget limit,Percentage,Efficiency,Up is Better,Annual,100,,,,,0,No Data,Not Rated Insufficient Data,,733
2011,HA0,DPR,"Parks and Recreation, Department of",% of childrens pools closed before the end of season ,Percentage,Efficiency,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,734
2011,HA0,DPR,"Parks and Recreation, Department of",% of customer complaints/inquires addressed within 3 days,Percentage,Efficiency,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF THE DIRECTOR                            ,735
2011,HA0,DPR,"Parks and Recreation, Department of",% of highly qualified summer employees rehired,Percentage,Efficiency,Neutral,Annual,46,,,,9.68,9.68,Not Rated B,Baseline Measure,OFFICE OF THE DIRECTOR                            ,736
2011,HA0,DPR,"Parks and Recreation, Department of",% of meals for which DPR receives reimbursement,Percentage,Efficiency,Up is Better,Annual,94,,,,100,100, > 100%,Fully Achieved,,737
2011,HA0,DPR,"Parks and Recreation, Department of",% of outdoor pools closed before the end of season,Percentage,Efficiency,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,738
2011,HA0,DPR,"Parks and Recreation, Department of",% of outdoor pools opened on time for the season,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,,739
2011,HA0,DPR,"Parks and Recreation, Department of",% of premier fields rated average by STMA PCI standards,Percentage,Quality,Up is Better,Annual,15,,,,,0,No Data,Not Rated Insufficient Data,,740
2011,HA0,DPR,"Parks and Recreation, Department of",% of required staff hired by program start date,Percentage,Efficiency,Up is Better,Annual,95,,,10.17,,10.17,10.71%,Not Achieved,OFFICE OF THE DIRECTOR                            ,741
2011,HA0,DPR,"Parks and Recreation, Department of",% of spray parks closed before the end of season,Percentage,Efficiency,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,742
2011,HA0,DPR,"Parks and Recreation, Department of",% of spray parks opened on time for the season,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,,743
2011,HA0,DPR,"Parks and Recreation, Department of",% of staff members receiving 1-3 trainings annually,Percentage,Output,Up is Better,Annual,75,,,,16.3,16.3,21.73%,Not Achieved,,744
2011,HA0,DPR,"Parks and Recreation, Department of",% of staff members receiving 4-5 training courses annually,Percentage,Output,Up is Better,Annual,10,,,,8.05,8.05,80.48%,Partially Achieved,,745
2011,HA0,DPR,"Parks and Recreation, Department of",DPR Sponsored events targeting 50+ attendees,Raw Number,Output,Up is Better,Quarterly,420,,,,192,192,45.71%,Not Achieved,,746
2011,HA0,DPR,"Parks and Recreation, Department of",Fees collected -- Total DPR ($),Dollar Amount,Output,Up is Better,Quarterly,902747,,,,1820675,1820675, > 100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,747
2011,HA0,DPR,"Parks and Recreation, Department of",Portion of summer applications received per position,Ratio,Efficiency,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF THE DIRECTOR                            ,748
2011,HA0,DPR,"Parks and Recreation, Department of",Revenue generated from permit and registration (Total DPR),Dollar Amount,Output,Up is Better,Quarterly,240500,138379,,,,138379,57.54%,Not Achieved,OFFICE OF THE DIRECTOR                            ,749
2011,KT0,DPW,"Public Works, Department of",% Sanitation enforcement requests resolved w/in 5 business days,Percentage,Efficiency,Up is Better,Quarterly,95,79.04,66.74,65.25,68.48,68.79,72.41%,Not Achieved,SOLID WASTE MANAGEMENT                            ,750
2011,KT0,DPW,"Public Works, Department of",% citywide compliance with preventive maintenance appointments,Percentage,Efficiency,Up is Better,Quarterly,90,58.18,55.49,62.69,66.28,60.7,67.45%,Not Achieved,FLEET MANAGEMENT,751
2011,KT0,DPW,"Public Works, Department of",% improvement in productivity of PEOs utilizing a Segway or bicycle,Percentage Change Over Time,Efficiency,Neutral,Annual,10,,,,,0,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,752
2011,KT0,DPW,"Public Works, Department of","% increase in alternative fuel consumed (FY09 baseline = 225,099.41)",Percentage Change Over Time,Output,Up is Better,Annual,10,,,,,-34.85,-348.53%,Not Achieved,FLEET MANAGEMENT,753
2011,KT0,DPW,"Public Works, Department of",% of Agency preventive maintenance appointments in compliance,Percentage,Efficiency,Up is Better,Quarterly,90,80.27,90.32,100,90.63,90.21, > 100%,Fully Achieved,FLEET MANAGEMENT,754
2011,KT0,DPW,"Public Works, Department of",% of Residential Parking Permit (RPP) blocks covered by daily enforcement,Percentage,Efficiency,Up is Better,Annual,75,,,,68.44,68.44,91.26%,Partially Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,755
2011,KT0,DPW,"Public Works, Department of",% of bulk pickup requests collected on day of appointment,Percentage,Efficiency,Up is Better,Quarterly,95,95.51,98.42,98.41,98.94,97.87, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,756
2011,KT0,DPW,"Public Works, Department of",% of call-in requests for Residential Parking Permit (RPP) enforcement responded to within 24 hours,Percentage,Efficiency,Up is Better,Quarterly,98,97.39,94.74,99.42,100,97.73,99.73%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,757
2011,KT0,DPW,"Public Works, Department of",% of challenged parking tickets upheld by adjudication,Percentage,Efficiency,Up is Better,Quarterly,90,99.23,99.49,99.24,99.4,99.34, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,758
2011,KT0,DPW,"Public Works, Department of",% of general enforcement requests responded to within 24 hours,Percentage,Efficiency,Up is Better,Quarterly,98,95.2,97.61,95.11,98.12,96.44,98.41%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,759
2011,KT0,DPW,"Public Works, Department of","% of light vehicle maintenance (excluding engine, transmission and body work) completed within 24 hours",Percentage,Efficiency,Up is Better,Quarterly,95,46.69,58.78,72.41,75.56,63.2,66.52%,Not Achieved,FLEET MANAGEMENT,760
2011,KT0,DPW,"Public Works, Department of",% of mechanics with at least one ASE or professional certification,Percentage,Outcome,Up is Better,Annual,55,,,,96.43,96.43, > 100%,Fully Achieved,FLEET MANAGEMENT,761
2011,KT0,DPW,"Public Works, Department of",% of mission critical fleet maintained by DPW available for daily operations,Percentage,Output,Up is Better,Quarterly,95,1601.48,1641.41,1712.64,1762.83,1679.66, > 100%,Fully Achieved,FLEET MANAGEMENT,762
2011,KT0,DPW,"Public Works, Department of",% of parking tickets upheld,Percentage,Efficiency,Up is Better,Quarterly,99,0.55,0.53,21182.34,15821.36,112.65, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,763
2011,KT0,DPW,"Public Works, Department of",% of reported abandoned vehicles on public space resolved within 5 business days,Percentage,Efficiency,Up is Better,Quarterly,90,97.86,90.85,98.87,97.82,96.46, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,764
2011,KT0,DPW,"Public Works, Department of",% of residential recycling collection routes completed on the scheduled day,Percentage,Efficiency,Up is Better,Quarterly,99.8,100,97.6,99.64,100,99.27,99.46%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,765
2011,KT0,DPW,"Public Works, Department of","% of the District�s Gateways, commercial and residential areas rated �clean� or �moderately clean�",Raw Number,Quality,Up is Better,Annual,95,,,,82.5,82.5,86.84%,Partially Achieved,SOLID WASTE MANAGEMENT                            ,766
2011,KT0,DPW,"Public Works, Department of",% of trash collection routes completed on the scheduled day,Percentage,Efficiency,Up is Better,Quarterly,99.8,100,99.63,100,100,99.91, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,767
2011,KT0,DPW,"Public Works, Department of","% reduction in fuel usage by the Parking Control Division compared to FY 2009 baseline (Gallons used in FY 2009 = 66,742.90)",Percentage Change Over Time,Efficiency,Down is Better,Annual,5,,,,,-17.38,-347.65%,Not Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,768
2011,KT0,DPW,"Public Works, Department of","% reduction of unleaded fuel usage (Gallons used in FY 2009 = 2,609,511.59)",Percentage Change Over Time,Outcome,Up is Better,Annual,10,,,,,1.88,18.83%,Not Achieved,FLEET MANAGEMENT,769
2011,KT0,DPW,"Public Works, Department of","Complaint rate for missed residential recycling collections per 10,000 collections",Raw Number,Efficiency,Down is Better,Annual,6,,,,5,5, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,770
2011,KT0,DPW,"Public Works, Department of","Complaint rate for missed trash and yard waste collections per 10,000 residential collections",Raw Number,Efficiency,Down is Better,Annual,8,,,,11,11,72.73%,Not Achieved,SOLID WASTE MANAGEMENT                            ,771
2011,KT0,DPW,"Public Works, Department of",Complaint rate w/out major snow storm months,Raw Number,Efficiency,Down is Better,Annual,8,,,,,0,No Data,Not Rated Insufficient Data,SOLID WASTE MANAGEMENT                            ,772
2011,KT0,DPW,"Public Works, Department of",Cost per ticket issued (measured by Personal Svcs $/# of tickets),Ratio,Output,Down is Better,Annual,14.5,,,,10.07,10.07, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,773
2011,KT0,DPW,"Public Works, Department of",Cost per ton to collect recyclables,Raw Number,Outcome,Down is Better,Annual,300,,,,251.93,251.93, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,774
2011,KT0,DPW,"Public Works, Department of",Cost per ton to collect trash and yard waste,Dollar Amount,Outcome,Down is Better,Annual,165,,,,182.08,182.08,90.62%,Partially Achieved,SOLID WASTE MANAGEMENT                            ,775
2011,KT0,DPW,"Public Works, Department of","FMA: % of light vehicles exceeding replacement criteria (after pending orders fulfilled) (Industry mean = 15.50%; median = 10.37%)",Raw Number,Outcome,Neutral,Annual,40.92,,,,60.68,60.68,Not Rated B,Baseline Measure,FLEET MANAGEMENT,776
2011,KT0,DPW,"Public Works, Department of",PEMA: # of  stolen vehicle alerts  sent to MPD ,Raw Number,Demand,Neutral,Quarterly,81,,,,21,21,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,777
2011,KT0,DPW,"Public Works, Department of",PEMA: # of tickets issued by the License Plate Recognition System (LPRS) installed on mechanical sweepers,Raw Number,Demand,Neutral,Annual,66990,,,,,0,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,778
2011,KT0,DPW,"Public Works, Department of",PEMA: # of vehicles immobilized via booting,Raw Number,Demand,Neutral,Quarterly,21586,,,,5770,5770,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,779
2011,KT0,DPW,"Public Works, Department of",PEMA: # of vehicles towed by DPW tow cranes,Raw Number,Demand,Neutral,Quarterly,38407,,,,13139,13139,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,780
2011,KT0,DPW,"Public Works, Department of",PEMA: Total # of parking tickets issued ,Raw Number,Demand,Neutral,Quarterly,1523443,,,,448213,448213,Not Rated B,Baseline Measure,PARKING ENFORCEMENT MANAGEMENT                    ,781
2011,KT0,DPW,"Public Works, Department of",Residential recycling diversion rate,Percentage,Outcome,Up is Better,Annual,30,,,,100,100, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,782
2011,KT0,DPW,"Public Works, Department of","SWMA: Tons collected from street cleaning activities (i.e., mechanical sweeping, alley cleaning, manual cleaning, litter cans, and carts) ",Raw Number,Demand,Neutral,Annual,17000,,,,4809,4809,Not Rated B,Baseline Measure,SOLID WASTE MANAGEMENT                            ,783
2011,KT0,DPW,"Public Works, Department of",SWMA: Tons of household and bulk trash generated per total # of residents served by DPW,Ratio,Demand,Neutral,Annual,0.99,,,,0,0,Not Rated B,Baseline Measure,SOLID WASTE MANAGEMENT                            ,784
2011,AM1,DRES,"Real Estate Services, Department of ",Average time for awarding and Invitation for Bids (IFB) under $1million,Raw Number,Outcome,Up is Better,Quarterly,90,2150,1068,806,1148,5172, > 100%,Fully Achieved,CONTRACTING AND PROCUREMENT SERVICES              ,785
2011,AM1,DRES,"Real Estate Services, Department of ",Average time for processing a simplified acquisition,Raw Number,Outcome,Up is Better,Quarterly,6,405,152,156,234,947, > 100%,Fully Achieved,CONTRACTING AND PROCUREMENT SERVICES              ,786
2011,AM1,DRES,"Real Estate Services, Department of ",Calls for service responded to within 20 minutes during all hours,Percentage,Output,Up is Better,Quarterly,97,95.66,96.23,96.06,95.03,95.74,98.70%,Fully Achieved,PROTECTIVE SERVICES,787
2011,AM1,DRES,"Real Estate Services, Department of ",Cost per SF for leased space vs. market,Dollar Amount,Outcome,Down is Better,Annual,38.13,,,,38.39,38.39,99.32%,Partially Achieved,,788
2011,AM1,DRES,"Real Estate Services, Department of ",Dollar amount of contracts processed.,Raw Number,Outcome,Neutral,Quarterly,0,120834013.3,110903211,210471114.3,206278787.9,648487126.4,Not Rated W,Workload Measure,CONTRACTING AND PROCUREMENT SERVICES              ,789
2011,AM1,DRES,"Real Estate Services, Department of ",Mean time to respond to service calls ,Raw Number,Output,Down is Better,Quarterly,10,29790,34846,45434,41106,151176,0.01%,Not Achieved,PROTECTIVE SERVICES,790
2011,AM1,DRES,"Real Estate Services, Department of ",Number of building assessments conducted to analyze upgrades and security needs.,Raw Number,Outcome,Up is Better,Quarterly,40,7,10,8,7,32,80%,Partially Achieved,PROTECTIVE SERVICES,791
2011,AM1,DRES,"Real Estate Services, Department of ",Number of contracts processed.,Raw Number,Outcome,Neutral,Quarterly,0,122,90,105,207,524,Not Rated W,Workload Measure,CONTRACTING AND PROCUREMENT SERVICES              ,792
2011,AM1,DRES,"Real Estate Services, Department of ",Number of simplified acquisitions.,Raw Number,Outcome,Neutral,Quarterly,0,65,30,34,89,218,Not Rated W,Workload Measure,CONTRACTING AND PROCUREMENT SERVICES              ,793
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of DRES construction documents reviewed for legal sufficiency by OAG in 5  business days.,Percentage,Outcome,Up is Better,Quarterly,92,100,100,93.94,48.15,84,91.30%,Partially Achieved,CONTRACTING AND PROCUREMENT SERVICES              ,794
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of District Government office space currently leased.,Raw Number,Outcome,Neutral,Quarterly,0,46.5,46.6,48.8,48.8,190.7,Not Rated W,Workload Measure,ASSET MANAGEMENT,795
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of building checks performed monthly of a subset of 144 DRES owned and leased buildings,Percentage,Output,Up is Better,Quarterly,100,84.49,88.89,91.44,83.33,87.04,87.04%,Partially Achieved,PROTECTIVE SERVICES,796
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of completed work orders in FAST that are preventative maintenance.,Percentage,Outcome,Down is Better,Quarterly,75,18.86,14.62,17.21,16.99,16.88, > 100%,Fully Achieved,FACILITY OPERATIONS,797
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of construction projects completed without exceeding 10% of original budget,Percentage,Output,Up is Better,Quarterly,90,100,66.67,66.67,100,90,100%,Fully Achieved,CONSTRUCTION SERVICES                             ,798
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of construction projects completed without exceeding 10% of original schedule,Percentage,Output,Up is Better,Quarterly,84,90.91,100,66.67,100,90, > 100%,Fully Achieved,CONSTRUCTION SERVICES                             ,799
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of construction projects where DRES- directed change order values do not exceed 5% of the original awarded construction contracts.,Percentage,Output,Up is Better,Quarterly,84,81.82,66.67,66.67,100,80,95.24%,Fully Achieved,CONSTRUCTION SERVICES                             ,800
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of emergency repair requests responded to within 2 hours ,Percentage,Outcome,Up is Better,Quarterly,90,77.54,79.49,81.6,87.76,81.3,90.33%,Fully Achieved,FACILITY OPERATIONS,801
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of leased space that is currently occupied,Percentage,Outcome,Up is Better,Quarterly,100,98.74,94.46,94.12,94.12,95.29,95.29%,Partially Achieved,ASSET MANAGEMENT,802
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of new DRES capital projects that were assigned to a PM and had a schedule developed within 7 days of funding.,Percentage,Output,Up is Better,Quarterly,99,95.24,100,100,100,99.32, > 100%,Fully Achieved,CONSTRUCTION SERVICES                             ,803
2011,AM1,DRES,"Real Estate Services, Department of ",Percent of non-emergency repair requests responded to within 48 hours ,Percentage,Outcome,Up is Better,Quarterly,95,92.51,94.36,91.91,92.99,92.98,97.87%,Fully Achieved,FACILITY OPERATIONS,804
2011,AM1,DRES,"Real Estate Services, Department of ",Purchase card utilization rate for DRES agency.,Percentage,Outcome,Up is Better,Quarterly,100,,15000,,,66800, > 100%,Fully Achieved,CONTRACTING AND PROCUREMENT SERVICES              ,805
2011,AM1,DRES,"Real Estate Services, Department of ",Reduction in contracted guard hours utilized.,Percentage,Output,Down is Better,Quarterly,0,84.98,91.06,94.55,101.38,92.93,No Data,Not Rated Insufficient Data,PROTECTIVE SERVICES,806
2011,AM1,DRES,"Real Estate Services, Department of ","Reduction of leased space by 700,000 SF over 3 years",Raw Number,Outcome,Down is Better,Quarterly,3142817,3150618,3166727,3395944,3395944,13109233,24%,Not Achieved,ASSET MANAGEMENT,807
2011,AM1,DRES,"Real Estate Services, Department of ",Total SF of currently leased space,Raw Number,Demand,Neutral,Quarterly,0,2622711,2556231,2780517,2780517,10739976,Not Rated W,Workload Measure,ASSET MANAGEMENT,808
2011,AM1,DRES,"Real Estate Services, Department of ",Total alarm responses by PSPD,Raw Number,Outcome,Neutral,Quarterly,0,136,139,107,110,492,Not Rated W,Workload Measure,PROTECTIVE SERVICES,809
2011,AM1,DRES,"Real Estate Services, Department of ",Total annual recycling tonnage,Raw Number,Demand,Neutral,Quarterly,0,126,112,141,76,455,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,810
2011,AM1,DRES,"Real Estate Services, Department of ",Total annual trash tonnage,Raw Number,Demand,Neutral,Quarterly,0,599,751,984,927,3261,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,811
2011,AM1,DRES,"Real Estate Services, Department of ",Total contract guard hours,Raw Number,Demand,Neutral,Quarterly,0,127568,129352,131425,147601,535946,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,812
2011,AM1,DRES,"Real Estate Services, Department of ",Total electricity usage,Raw Number,Demand,Neutral,Quarterly,0,95066800,86612498,113944491,1229790934,1525414723,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,813
2011,AM1,DRES,"Real Estate Services, Department of ",Total number of completed work orders in FAST,Raw Number,Demand,Neutral,Quarterly,0,4852,4653,4190,5196,18891,Not Rated W,Workload Measure,FACILITY OPERATIONS,814
2011,AM1,DRES,"Real Estate Services, Department of ",Total recycling tonnage for core facilities,Raw Number,Demand,Neutral,Quarterly,0,126,112,141,76,455,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,815
2011,AM1,DRES,"Real Estate Services, Department of ","Total reduction in electricity consumption at designated buildings, adjusted for weather (heating and cooling days) kwh",Raw Number,Output,Down is Better,Quarterly,392453083,1457722,1515705,1428710,1692981,6095118, > 100%,Fully Achieved,AGENCY MGMT PROGRAM,816
2011,AM1,DRES,"Real Estate Services, Department of ",Total service calls received by PSPD.,Raw Number,Outcome,Neutral,Quarterly,0,6363,7526,9264,8746,31899,Not Rated W,Workload Measure,,817
