Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2010,HC0,DOH,"Health, Department of",% of DOH staff  trained in the National Incident management system,Percentage,Efficiency,Up is Better,Quarterly,70,21.37,21.37,21.37,21.37,21.37,30.53%,Not Achieved,OFFICE EMERGENCY HEALTH&MED SERVICES,606
2010,HC0,DOH,"Health, Department of",% of District of Columbia EMTs that meet or exceed National Registry test standard.  ,Percentage,Outcome,Up is Better,Annual,70,,,,76.57,76.57, > 100%,Fully Achieved,OFFICE EMERGENCY HEALTH&MED SERVICES,607
2010,HC0,DOH,"Health, Department of","% of HIV positive persons w, viral load suppression below 400",Raw Number,Outcome,Neutral,Annual,0,,,,0,0,Not Rated B,Baseline Measure,HIV/AIDS ADMINISTRATION,608
2010,HC0,DOH,"Health, Department of",% of Long-term Care facilities that develop Facility Evacuation Plans ,Percentage,Quality,Up is Better,Semi-annual,100,,,100,100,100,100.00%,Fully Achieved,OFFICE EMERGENCY HEALTH&MED SERVICES,609
2010,HC0,DOH,"Health, Department of",% of WIC participants who receive primary high risk nutrition education during a 6month cert period,Percentage,Outcome,Up is Better,Quarterly,98,97.99,97.99,97.99,98,97.99,99.99%,Partially Achieved,MATERNAL AND CHILD HEALTH SERVICES,610
2010,HC0,DOH,"Health, Department of",% of clients assessed and referred for service that are admitted to a community based provider,Percentage,Outcome,Up is Better,Semi-annual,85,,,,,0,No Data,Not Rated Insufficient Data,INTAKE ASSESSMENT & REFERRAL,611
2010,HC0,DOH,"Health, Department of",% of clients presenting at the Assessment and referral ctr that complete the assessment and referral process within 2 hours,Percentage,Outcome,Up is Better,Annual,95,,,,45.71,45.71,48.12%,Not Achieved,INTAKE ASSESSMENT & REFERRAL,612
2010,HC0,DOH,"Health, Department of",% of clients referred to outpatient or intensive outpatient services that complete 2 treatment sessions w/in 1st 2 weeks of admission to tx,Percentage,Efficiency,Up is Better,Annual,90,,,,,0,No Data,Not Rated Insufficient Data,IMPLEMENTATION OF DRUG TREATMENT CHOICE,613
2010,HC0,DOH,"Health, Department of",% of clients referred to recovery support services that redeem service vouchers,Percentage,Outcome,Up is Better,Annual,90,,,,100,100, > 100%,Fully Achieved,INTAKE ASSESSMENT & REFERRAL,614
2010,HC0,DOH,"Health, Department of",% of clients referred to residential treatment services and remain engaged in active tx for at least 30 days,Percentage,Outcome,Up is Better,Annual,90,,,,50.91,50.91,57%,Not Achieved,ACUTE DETOX & RESIDENTIAL TREATMENT,615
2010,HC0,DOH,"Health, Department of",% of clients that complete the detox and stabilization program w/in 3-5 days,Percentage,Outcome,Up is Better,Annual,95,,,,98.51,98.51, > 100%,Fully Achieved,IMPLEMENTATION OF DRUG TREATMENT CHOICE,616
2010,HC0,DOH,"Health, Department of",% of clients using the secure web portal to obtain lab results. ,Percentage,Outcome,Up is Better,Quarterly,50,23.33,23.33,23.33,23.33,23.33,46.67%,Not Achieved,PUBLIC HEALTH LABORATORY,617
2010,HC0,DOH,"Health, Department of",% of clinics receiving specimen test results by secure fax or web portal,Percentage,Outcome,Up is Better,Quarterly,80,76.67,90,100,100,91.67, > 100%,Fully Achieved,PUBLIC HEALTH LABORATORY,618
2010,HC0,DOH,"Health, Department of",% of clinics reporting above average satisfaction with laboratory services,Percentage,Outcome,Up is Better,Annual,80,,,,66.67,66.67,83.33%,Partially Achieved,PUBLIC HEALTH LABORATORY,619
2010,HC0,DOH,"Health, Department of",% of clinics submitting request forms electronically ,Percentage,Outcome,Up is Better,Annual,80,,96.97,,,96.97, > 100%,Fully Achieved,PUBLIC HEALTH LABORATORY,620
2010,HC0,DOH,"Health, Department of",% of healthy start prenatally enrolled pregnant women who deliver LBW <1500g babies per annum,Raw Number,Outcome,Down is Better,Semi-annual,2,1.8,,,0,1.8, > 100%,Fully Achieved,MATERNAL AND CHILD HEALTH SERVICES,621
2010,HC0,DOH,"Health, Department of",% of hospitals compliant with National Incident Management System training requirements,Percentage,Quality,Up is Better,Quarterly,90,93.33,93.33,93.33,93.33,93.33, > 100%,Fully Achieved,OFFICE EMERGENCY HEALTH&MED SERVICES,622
2010,HC0,DOH,"Health, Department of",% of hospitals that adopted bed availability data standards and definition ,Percentage,Quality,Up is Better,Quarterly,100,86.67,86.67,86.67,86.67,86.67,86.67%,Partially Achieved,OFFICE EMERGENCY HEALTH&MED SERVICES,623
2010,HC0,DOH,"Health, Department of",% of identified school aged children with chronic diseases who have IHP developed by school nurses,Percentage,Outcome,Up is Better,Annual,100,,,,3.46,3.46,3.46%,Not Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",624
2010,HC0,DOH,"Health, Department of",% of lapse of total dollar amount of federal grant budget,Percentage,Efficiency,Down is Better,Annual,3,,,,5.95,5.95,50.44%,Not Achieved,,625
2010,HC0,DOH,"Health, Department of",% of new hires on board within 75 days of job posting,Percentage,Outcome,Up is Better,Annual,75,,,,80,80, > 100%,Fully Achieved,,626
2010,HC0,DOH,"Health, Department of",% of newly enrolled Healthy Start pregnant women who report entering prenatal care in first trimester per calendar year. ,Raw Number,Outcome,Up is Better,Semi-annual,45,45.5,,,0,45.5, > 100%,Fully Achieved,MATERNAL AND CHILD HEALTH SERVICES,627
2010,HC0,DOH,"Health, Department of",% of postpartum WIC mothers who initiate breastfeeding,Percentage,Outcome,Up is Better,Quarterly,49,48.5,45.86,45.73,46.11,46.57,95.05%,Partially Achieved,MATERNAL AND PRIMARY CARE ADMINISTRATION,628
2010,HC0,DOH,"Health, Department of",% of recovery support clients that maintain abstinence from alcohol and drugs 6 months post admission,Percentage,Outcome,Up is Better,Annual,45,,,,88.6,88.6, > 100%,Fully Achieved,IMPLEMENTATION OF DRUG TREATMENT CHOICE,629
2010,HC0,DOH,"Health, Department of",% of recovery support clients that receive a 6month post admission interview,Percentage,Outcome,Up is Better,Annual,90,,,,37.97,37.97,42.19%,Not Achieved,ACUTE DETOX & RESIDENTIAL TREATMENT,630
2010,HC0,DOH,"Health, Department of",% of residents with Diabetes enrolled in DOH funded care programs achieving ideal blood glucose levels,Percentage,Outcome,Up is Better,Annual,41,,,,30.93,30.93,75%,Partially Achieved,CHRONIC DISEASE,631
2010,HC0,DOH,"Health, Department of","% of school aged children in grades 2, 4, and 6 who are screened for BMI",Percentage,Outcome,Up is Better,Annual,30,,,,70.62,70.62, > 100%,Fully Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",632
2010,HC0,DOH,"Health, Department of",% of school aged children in grades PreK-10 screened for scoliosis,Percentage,Outcome,Up is Better,Annual,90,,,,18.39,18.39,20.43%,Not Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",633
2010,HC0,DOH,"Health, Department of",% of school aged children in grades PreK-10 screened for vision,Percentage,Outcome,Up is Better,Annual,95,,,,77.08,77.08,81.13%,Partially Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",634
2010,HC0,DOH,"Health, Department of",% of school aged children in grades PreK-10 that receive hearing screenings,Percentage,Outcome,Up is Better,Annual,95,,,,78.99,78.99,83.15%,Partially Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",635
2010,HC0,DOH,"Health, Department of",% of students who receive comprehensive physical exams by providers,Percentage,Outcome,Up is Better,Annual,65,,,,48.91,48.91,75.24%,Partially Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",636
2010,HC0,DOH,"Health, Department of",% of students who receive oral health screenings,Percentage,Outcome,Up is Better,Quarterly,45,52.86,53.14,52.8,44.75,51.07, > 100%,Fully Achieved,"CHILDREN, ADOLESCENT AND SCHOOL HEALTH",637
2010,HC0,DOH,"Health, Department of",% of subgrant invoices paid within 30 days of receipt,Percentage,Efficiency,Up is Better,Annual,85,,,,,0,No Data,Not Rated Insufficient Data,,638
2010,HC0,DOH,"Health, Department of",% reach of DC tobacco users through the DC Tobacco Quitline,Percentage,Outcome,Up is Better,Annual,1.9,,,,0.79,0.79,41.71%,Not Achieved,SUPPORT SERIVES,639
2010,HC0,DOH,"Health, Department of",%of clients that are screened for mental health disorders during the assessment referral process,Percentage,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,INTAKE ASSESSMENT & REFERRAL,640
2010,HC0,DOH,"Health, Department of",%of grant mgmt specialists receiving skill based training,Percentage,Efficiency,Up is Better,Annual,75,,,,78.57,78.57, > 100%,Fully Achieved,,641
2010,HC0,DOH,"Health, Department of",%of health start prenatally enrolled pregnant women who deliver LBW <2500g per annum,Raw Number,Outcome,Down is Better,Semi-annual,5,14.8,,,0,14.8,33.78%,Not Achieved,MATERNAL AND CHILD HEALTH SERVICES,642
2010,HC0,DOH,"Health, Department of",Facility Cost per DOH employee ,Dollar Amount,Efficiency,Down is Better,Annual,9548,,,,9548,9548,100%,Fully Achieved,,643
2010,HC0,DOH,"Health, Department of",Number of FIA doorknocks,Raw Number,Outcome,Up is Better,Annual,4100,,,,1800,1800,43.90%,Not Achieved,,644
2010,HC0,DOH,"Health, Department of",Number of community based forums,Raw Number,Outcome,Up is Better,Annual,6,,,,24,24, > 100%,Fully Achieved,,645
2010,HC0,DOH,"Health, Department of",Number of decisions issued on certificate of need applications,Raw Number,Outcome,Up is Better,Annual,16,,,,21,21, > 100%,Fully Achieved,"POLICY,PLANNING AND RESEARCH",646
2010,HC0,DOH,"Health, Department of",Number of unusual incident reports filed,Raw Number,Outcome,Down is Better,Quarterly,180,39,48,48,52,187,96.26%,Partially Achieved,,647
2010,HC0,DOH,"Health, Department of",Percent of hospitals submitting uncompensated care reports,Percentage,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,"POLICY,PLANNING AND RESEARCH",648
2010,HC0,DOH,"Health, Department of",Percent of nursing homes submitting uncompensated care reports,Percentage,Outcome,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,"POLICY,PLANNING AND RESEARCH",649
2010,HC0,DOH,"Health, Department of",Square footage of leased space ,Raw Number,Efficiency,Down is Better,Semi-annual,149941,221960,,,221960,443920,33.78%,Not Achieved,,650
2010,HC0,DOH,"Health, Department of",Turnover rate,Percentage,Outcome,Down is Better,Annual,5,,,,7.07,7.07,70.76%,Not Achieved,,651
2010,HC0,DOH,"Health, Department of",Vacancy Rate,Percentage,Outcome,Down is Better,Annual,8,,,,8,8,100%,Fully Achieved,,652
2010,HA0,DPR,"Parks and Recreation, Department of",# of CBOs partnering with DPR,Raw Number,Output,Up is Better,Quarterly,45,17,21,35,37,110, > 100%,Fully Achieved,PROGRAM DEVELOPMENT,653
2010,HA0,DPR,"Parks and Recreation, Department of",# of complaints from public entered into TMA,Raw Number,Output,Neutral,Quarterly,50,9,29,,,38,Not Rated B,Baseline Measure,COMMUNITY RELATIONS,654
2010,HA0,DPR,"Parks and Recreation, Department of",# of complaints from public received trhough hot line,Raw Number,Output,Down is Better,Quarterly,20,86,113,47,119,365,Not Rated B,Baseline Measure,COMMUNITY RELATIONS,655
2010,HA0,DPR,"Parks and Recreation, Department of",# of complaints through hotline number,Raw Number,Efficiency,Down is Better,Quarterly,200,80,105,119,0,304,Not Rated B,Baseline Measure,,656
2010,HA0,DPR,"Parks and Recreation, Department of",# of customer feedback forms collected,Raw Number,Output,Up is Better,Annual,250,,,,239,239,Not Rated B,Baseline Measure,PROGRAM DEVELOPMENT,657
2010,HA0,DPR,"Parks and Recreation, Department of",# of hours contributed by interns and seasonal youth employment,Raw Number,Output,Up is Better,Annual,15000,,,,,0,Not Rated B,Baseline Measure,RECREATIONAL PROGRAMS,658
2010,HA0,DPR,"Parks and Recreation, Department of",# of hours pool open ,Raw Number,Output,Up is Better,Annual,400,,,,24325,24325, > 100%,Baseline Measure,AQUATICS,659
2010,HA0,DPR,"Parks and Recreation, Department of",# of hours recreation center open per week,Raw Number,Output,Up is Better,Annual,1800,,,,2392,2392, > 100%,Baseline Measure,RECREATIONAL PROGRAMS,660
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 16-30 days,Raw Number,Output,Neutral,Quarterly,170,36,36,23,13,108,Not Rated B,Baseline Measure,PARK & FACILITY MANAGEMENT,661
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 3 days,Raw Number,Output,Up is Better,Quarterly,2365,292,143,204,67,706,29.85%,Not Achieved,PARK & FACILITY MANAGEMENT,662
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests completed within 4-15 days,Raw Number,Output,Neutral,Quarterly,845,115,100,86,49,350,Not Rated B,Baseline Measure,PARK & FACILITY MANAGEMENT,663
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 30 days,Raw Number,Output,Down is Better,Quarterly,75,39,33,20,31,123,60.98%,Not Achieved,PARK & FACILITY MANAGEMENT,664
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 60 days,Raw Number,Output,Down is Better,Quarterly,45,10,61,0,38,109,41.28%,Not Achieved,PARK & FACILITY MANAGEMENT,665
2010,HA0,DPR,"Parks and Recreation, Department of",# of maintenance requests outstanding for more than 90 days,Raw Number,Output,Down is Better,Quarterly,30,198,89,141,58,486,6.17%,Not Achieved,PARK & FACILITY MANAGEMENT,666
2010,HA0,DPR,"Parks and Recreation, Department of",# of meals served,Raw Number,Output,Up is Better,Annual,1142993,,,,1142993,1142993,100%,Fully Achieved,PROGRAM DEVELOPMENT,667
2010,HA0,DPR,"Parks and Recreation, Department of",# of non-scheduled downtime hours for pools,Raw Number,Efficiency,Down is Better,Annual,50,,,,88,88,Not Rated B,Baseline Measure,AQUATICS,668
2010,HA0,DPR,"Parks and Recreation, Department of",# of non-scheduled downtime hours for recreation centers,Raw Number,Efficiency,Down is Better,Annual,100,,,,88,88, > 100%,Baseline Measure,RECREATIONAL PROGRAMS,669
2010,HA0,DPR,"Parks and Recreation, Department of",# of permits approved within 1 day,Raw Number,Efficiency,Up is Better,Quarterly,250,13,15,,,28,Not Rated B,Baseline Measure,DIRECTORS OFFICE,670
2010,HA0,DPR,"Parks and Recreation, Department of",# of permits approved within 2-3 days,Raw Number,Efficiency,Neutral,Quarterly,100,27,45,,,72,Not Rated B,Baseline Measure,DIRECTORS OFFICE,671
2010,HA0,DPR,"Parks and Recreation, Department of",# of permits approved within 4-7 days,Raw Number,Efficiency,Down is Better,Quarterly,50,48,5,,,53,Not Rated B,Baseline Measure,,672
2010,HA0,DPR,"Parks and Recreation, Department of",# of permits awaiting for approval for more than 1 week,Raw Number,Efficiency,Down is Better,Quarterly,25,18,10,,,28,Not Rated B,Baseline Measure,,673
2010,HA0,DPR,"Parks and Recreation, Department of",# of preventative maintenance requests completed on schedule,Raw Number,Efficiency,Up is Better,Quarterly,980,0,0,,,0,0%,Not Achieved,PARK & FACILITY MANAGEMENT,674
2010,HA0,DPR,"Parks and Recreation, Department of",# of preventative maintenance requests outstanding 30+ days,Raw Number,Efficiency,Down is Better,Quarterly,0,347,244,215,282,1088,No Data,Not Rated Insufficient Data,PARK & FACILITY MANAGEMENT,675
2010,HA0,DPR,"Parks and Recreation, Department of",# of preventative maintenance requests outstanding for more than 15 days,Raw Number,Efficiency,Down is Better,Quarterly,144,347,244,217,284,1092,13.19%,Not Achieved,PARK & FACILITY MANAGEMENT,676
2010,HA0,DPR,"Parks and Recreation, Department of",# of preventative maintenance requests outstanding for more than 3 days,Raw Number,Efficiency,Down is Better,Quarterly,420,347,244,220,284,1095,38.36%,Not Achieved,PARK & FACILITY MANAGEMENT,677
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting adults age 19-50,Raw Number,Output,Up is Better,Quarterly,25,64,64,64,64,256, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,678
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting children age 13-18,Raw Number,Output,Up is Better,Annual,25,,,,409,409, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,679
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting children age 3-5,Raw Number,Output,Up is Better,Annual,10,,,,21,21, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,680
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting children age 6-12,Raw Number,Output,Up is Better,Annual,25,,,,72,72, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,681
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting people with disabilities,Raw Number,Output,Up is Better,Quarterly,15,2,2,2,2,8,Not Rated B,Baseline Measure,PROGRAM DEVELOPMENT,682
2010,HA0,DPR,"Parks and Recreation, Department of",# of programs targeting seniors,Raw Number,Output,Up is Better,Quarterly,25,38,78,78,34,228, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,683
2010,HA0,DPR,"Parks and Recreation, Department of",# of special events,Raw Number,Output,Up is Better,Quarterly,10,20,,,360,380, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,684
2010,HA0,DPR,"Parks and Recreation, Department of",# of types of programs offered by season,Raw Number,Output,Up is Better,Annual,5,,,,105,105, > 100%,Baseline Measure,RECREATIONAL PROGRAMS,685
2010,HA0,DPR,"Parks and Recreation, Department of",# of volunteer hours,Raw Number,Output,Up is Better,Quarterly,1000,0,,,8340,8340, > 100%,Baseline Measure,RECREATIONAL PROGRAMS,686
2010,HA0,DPR,"Parks and Recreation, Department of",# of volunteers,Raw Number,Output,Up is Better,Quarterly,500,0,,,417,417,Not Rated B,Baseline Measure,RECREATIONAL PROGRAMS,687
2010,HA0,DPR,"Parks and Recreation, Department of",$ amount equivalent for volunteer hours,Raw Number,Output,Up is Better,Quarterly,15000,0,,,8340,8340,Not Rated B,Baseline Measure,RECREATIONAL PROGRAMS,688
2010,HA0,DPR,"Parks and Recreation, Department of",$ amount of cash donations and sponsorships,Raw Number,Output,Up is Better,Annual,250000,,,,191192,191192,76.48%,Partially Achieved,PROGRAM DEVELOPMENT,689
2010,HA0,DPR,"Parks and Recreation, Department of",$ paid to tort claims,Raw Number,Outcome,Down is Better,Annual,17500,,,,8005.59,8005.59, > 100%,Fully Achieved,DIRECTORS OFFICE,690
2010,HA0,DPR,"Parks and Recreation, Department of",$ value of in-kind donations and sponsorships,Raw Number,Output,Up is Better,Annual,1300000,,,,3557769,3557769, > 100%,Fully Achieved,RECREATIONAL PROGRAMS,691
2010,HA0,DPR,"Parks and Recreation, Department of",% of Recreation Centers visited at least once a year for preventative maintenance evaluation ,Percentage,Output,Up is Better,Annual,100,,,,100,100,Not Rated B,Baseline Measure,PARK & FACILITY MANAGEMENT,692
2010,HA0,DPR,"Parks and Recreation, Department of",% of Recreation Centers visited twice a year for preventative maintenance evaluation ,Percentage,Output,Up is Better,Annual,75,,,,100,100, > 100%,Baseline Measure,PARK & FACILITY MANAGEMENT,693
2010,HA0,DPR,"Parks and Recreation, Department of",% of athletic fields visited at least once a year for preventative maintenance evaluation,Percentage,Output,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,PARK & FACILITY MANAGEMENT,694
2010,HA0,DPR,"Parks and Recreation, Department of",% of athletic fields visited twice a year for preventative maintenance evaluation,Percentage,Efficiency,Up is Better,Annual,70,,,,100,100, > 100%,Fully Achieved,PARK & FACILITY MANAGEMENT,695
2010,HA0,DPR,"Parks and Recreation, Department of",% of budget spent on programs,Percentage,Efficiency,Neutral,Annual,5,,,,,0,Not Rated B,Baseline Measure,PROGRAM DEVELOPMENT,696
2010,HA0,DPR,"Parks and Recreation, Department of",% of capital projects completed late,Percentage,Efficiency,Down is Better,Annual,10,,,,28.81,28.81,Not Rated B,Baseline Measure,CAP IMPRVMNT PROG (CIP,697
2010,HA0,DPR,"Parks and Recreation, Department of",% of capital projects completed on schedule,Percentage,Output,Up is Better,Annual,75,,,,71.19,71.19,Not Rated B,Baseline Measure,,698
2010,HA0,DPR,"Parks and Recreation, Department of",% of capital projects completed within budget limit,Percentage,Efficiency,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,CAP IMPRVMNT PROG (CIP,699
2010,HA0,DPR,"Parks and Recreation, Department of",% of capital projects have budget deficit,Percentage,Efficiency,Down is Better,Annual,10,,,,0,0,Not Rated B,Baseline Measure,CAP IMPRVMNT PROG (CIP,700
2010,HA0,DPR,"Parks and Recreation, Department of",% of children pools closed before the end of season ,Percentage,Efficiency,Down is Better,Annual,0,,,,0,0,No Data,Not Rated Insufficient Data,AQUATICS,701
2010,HA0,DPR,"Parks and Recreation, Department of",% of complaints composed by top 5 inquiries,Percentage,Output,Neutral,Annual,50,,,,33.66,33.66,Not Rated B,Baseline Measure,DIRECTORS OFFICE,702
2010,HA0,DPR,"Parks and Recreation, Department of",% of customer complaints/inquiries addressed within 3 days,Percentage,Efficiency,Down is Better,Quarterly,70,0,62.83,,,35.68, > 100%,Baseline Measure,DIRECTORS OFFICE,703
2010,HA0,DPR,"Parks and Recreation, Department of",% of customer complaints/inquiries outstanding for more than 3 days,Percentage,Efficiency,Down is Better,Quarterly,30,100,8.85,,,15.57, > 100%,Baseline Measure,DIRECTORS OFFICE,704
2010,HA0,DPR,"Parks and Recreation, Department of",% of inventory and supplies entered the inventory tracking systems,Percentage,Output,Up is Better,Quarterly,100,,,,,0,Not Rated B,Baseline Measure,PARK AND FACILITY OPERATIONS (ADMIN),705
2010,HA0,DPR,"Parks and Recreation, Department of",% of meals for which DPR receives reimbursement,Percentage,Output,Up is Better,Annual,90,,,,90,90,100%,Fully Achieved,PROGRAM DEVELOPMENT,706
2010,HA0,DPR,"Parks and Recreation, Department of","% of non-premier athletic fields rated ""Average"" or better rating by STMA PCI standards",Percentage,Efficiency,Up is Better,Annual,50,,,,,0,Not Rated B,Baseline Measure,PARK & FACILITY MANAGEMENT,707
2010,HA0,DPR,"Parks and Recreation, Department of",% of outdoor pools closed before the end of season,Percentage,Efficiency,Down is Better,Annual,5,,,,0,0,No Data,Not Rated Insufficient Data,AQUATICS,708
2010,HA0,DPR,"Parks and Recreation, Department of",% of outdoor pools opened on time for the season,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AQUATICS,709
2010,HA0,DPR,"Parks and Recreation, Department of",% of pools visited at least once a year for preventative maintenance evaluation,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AQUATICS,710
2010,HA0,DPR,"Parks and Recreation, Department of",% of pools visited twice a year for preventative maintenance evaluation,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AQUATICS,711
2010,HA0,DPR,"Parks and Recreation, Department of","% of premier fields rated ""Above Average"" or better rating by STMA PCI standards",Percentage,Efficiency,Up is Better,Annual,50,,,,,0,Not Rated B,Baseline Measure,PARK & FACILITY MANAGEMENT,712
2010,HA0,DPR,"Parks and Recreation, Department of",% of spray parks closed before the end of season,Percentage,Efficiency,Down is Better,Annual,0,,,,0,0,No Data,Not Rated Insufficient Data,AQUATICS,713
2010,HA0,DPR,"Parks and Recreation, Department of",% of spray parks in operation,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AQUATICS,714
2010,HA0,DPR,"Parks and Recreation, Department of",% of spray parks opened on time for the season,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AQUATICS,715
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff attending the annual team building event,Percentage,Output,Up is Better,Annual,75,,,,,0,Not Rated B,Baseline Measure,,716
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff have annual performance appraisal,Percentage,Output,Up is Better,Annual,100,,,,,0,Not Rated B,Baseline Measure,,717
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff have individual performance plan,Percentage,Output,Up is Better,Annual,100,,,,70.25,70.25,Not Rated B,Baseline Measure,,718
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff received 1-3 training courses,Percentage,Output,Up is Better,Annual,75,,,,,0,Not Rated B,Baseline Measure,,719
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff received 4-5 training courses,Percentage,Output,Up is Better,Annual,50,,,,,0,Not Rated B,Baseline Measure,,720
2010,HA0,DPR,"Parks and Recreation, Department of",% of staff who have completed online risk managment training,Percentage,Efficiency,Up is Better,Annual,100,,,,,0,Not Rated B,Baseline Measure,DIRECTORS OFFICE,721
2010,HA0,DPR,"Parks and Recreation, Department of",% of therapeutic recreation progrma participants who use facilities more than once a week. ,Percentage,Quality,Up is Better,Quarterly,75,100,91.12,100,100,97.11, > 100%,Baseline Measure,PROGRAM DEVELOPMENT,722
2010,HA0,DPR,"Parks and Recreation, Department of",Average # of programs offered at each Recreation Center,Raw Number,Output,Up is Better,Annual,8,,,,6,6,Not Rated B,Baseline Measure,PROGRAM DEVELOPMENT,723
2010,HA0,DPR,"Parks and Recreation, Department of",Average customer satisfaction rating,Raw Number,Output,Up is Better,Annual,3.5,,,,4.1,4.1, > 100%,Fully Achieved,PROGRAM DEVELOPMENT,724
2010,HA0,DPR,"Parks and Recreation, Department of",Average hours of training received by a staff.,Raw Number,Output,Up is Better,Annual,25,,,,,0,Not Rated B,Baseline Measure,,725
2010,HA0,DPR,"Parks and Recreation, Department of",Average time wait to receive supplies at a Recreational Center ,Ratio,Efficiency,Down is Better,Quarterly,14,5,5,5,5,5, > 100%,Baseline Measure,RECREATIONAL PROGRAMS,726
2010,HA0,DPR,"Parks and Recreation, Department of",Car rental expenses ($),Raw Number,Efficiency,Down is Better,Annual,5000,,,,1841.66,1841.66, > 100%,Fully Achieved,,727
2010,HA0,DPR,"Parks and Recreation, Department of",Dollars saved by internship and youth employment,Raw Number,Output,Up is Better,Annual,50000,,,,,0,Not Rated B,Baseline Measure,RECREATIONAL SERVICES/PROGRAMS,728
2010,HA0,DPR,"Parks and Recreation, Department of",Fees collected -- Total DPR ($),Raw Number,Output,Up is Better,Annual,1820675,,,,1820675,1820675,Not Rated B,Baseline Measure,PROGRAM DEVELOPMENT,729
2010,HA0,DPR,"Parks and Recreation, Department of",Revenue generated from permit and registration (Total DPR),Raw Number,Output,Up is Better,Annual,240500,,,,223741,223741,93.03%,Partially Achieved,RECREATIONAL PROGRAMS,730
2010,HA0,DPR,"Parks and Recreation, Department of",Top 5 rated hotline inquires,Raw Number,Efficiency,Neutral,Annual,50,,,,102,102,Not Rated B,Baseline Measure,DIRECTORS OFFICE,731
2010,KT0,DPW,"Public Works, Department of",# of stolen vehicle alerts sent to MPD,Raw Number,Output,Neutral,Quarterly,85,81,27,21,21,150,Not Rated B,Baseline Measure,PARKING REGULATIONS AND ENFORCEMENT,732
2010,KT0,DPW,"Public Works, Department of",# of tickets issued by License Plate Recognition System (LPRS) installed on mechanical sweepers,Raw Number,Output,Neutral,Quarterly,40000,66990,11294,0,30278,108562,Not Rated B,Baseline Measure,PARKING REGULATIONS AND ENFORCEMENT,733
2010,KT0,DPW,"Public Works, Department of",# of vehicles immobilized via booting,Raw Number,Output,Neutral,Quarterly,20000,4399,6026,5795,5366,21586,Not Rated B,Baseline Measure,TOWING,734
2010,KT0,DPW,"Public Works, Department of",# of vehicles towed by DPW tow cranes,Raw Number,Outcome,Neutral,Quarterly,34000,8369,7893,6683,11571,34516,Not Rated B,Baseline Measure,TOWING,735
2010,KT0,DPW,"Public Works, Department of",% Sanitation enforcement requests resolved w/in 5 business days,Percentage,Efficiency,Up is Better,Quarterly,95,61.76,65.05,65.72,79.53,69.79,73.46%,Not Achieved,ENFORCEMENT OF SANITATION REGULATIONS,736
2010,KT0,DPW,"Public Works, Department of",% citywide compliance with preventive maintenance appointments,Percentage,Efficiency,Up is Better,Quarterly,90,80.62,61.42,65.66,60.34,66.74,74.16%,Not Achieved,FLEET MANAGEMENT,737
