Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2009,SR0,DISB,"Insurance,Securities and Banking, Department of",% District residents participating in mortgage mitigation programs to avoid foreclosure,Percentage,Output,Up is Better,Quarterly,80,166.670000,100,92.310000,94.120000,104.650000, > 100%,Fully Achieved,BANKING,242
2009,SR0,DISB,"Insurance,Securities and Banking, Department of",% enforcement referrals investiagted and referred to OLA or Insurance Bureau w/n 90 days ,Percentage,Output,Up is Better,Quarterly,80,100,100,100,100,100, > 100%,Fully Achieved,ENFORCEMENT PROGRAM,243
2009,SR0,DISB,"Insurance,Securities and Banking, Department of",% of DC based investment firms examined annually,Percentage,Output,Up is Better,Quarterly,15,36.360000,27.270000,36.360000,9.090000,27.270000, > 100%,Fully Achieved,SECURITIES PROGRAM,244
2009,SR0,DISB,"Insurance,Securities and Banking, Department of",% open investigative cases reviwed w/n 90 days for correctness and compliance with investigative procedures ,Percentage,Output,Up is Better,Quarterly,80,100,100,100,100,100, > 100%,Fully Achieved,ENFORCEMENT PROGRAM,245
2009,SR0,DISB,"Insurance,Securities and Banking, Department of",% written Insurance complaints resolved within  45 days of receipt ,Percentage,Output,Up is Better,Quarterly,80,84.700000,82.700000,97.730000,97.870000,90.710000, > 100%,Fully Achieved,INSURANCE PROGRAM,246
2009,KV0,DMV,"Motor Vehicles, Department of",# of vehicle inspections per staff hour,Raw Number,Efficiency,Up is Better,Quarterly,3.4,1.100000,1.100000,1.100000,1.100000,4.400000, > 100%,Fully Achieved,VEHICLE SERVICES PROGRAM,247
2009,KV0,DMV,"Motor Vehicles, Department of",% increase in online service use,Percentage,Output,Up is Better,Quarterly,5,72.960000,78.980000,75.730000,59.830000,70.440000, > 100%,Fully Achieved,DRIVER SERVICES PROGRAM,248
2009,KV0,DMV,"Motor Vehicles, Department of",% of employees completing customer service training,Percentage,Output,Up is Better,Quarterly,98,,,,99.580000,99.580000, > 100%,Fully Achieved,CUSTOMER CONTACT SERVICES PROGRAM,249
2009,KV0,DMV,"Motor Vehicles, Department of",% of mail adjudication hearings completed within 150 days of request,Percentage,Output,Up is Better,Quarterly,82,99.330000,99.300000,99.370000,95.740000,98.690000, > 100%,Fully Achieved,ADJUDICATION SERVICES PROGRAM,250
2009,KV0,DMV,"Motor Vehicles, Department of",% of service center customers whose wait times are less than 40 minutes,Percentage,Output,Up is Better,Quarterly,85,87.220000,83.970000,82.380000,70.970000,81.160000,95.48%,Partially Achieved,CUSTOMER CONTACT SERVICES PROGRAM,251
2009,KV0,DMV,"Motor Vehicles, Department of",Average service center customer wait time in minutes,Raw Number,Output,Down is Better,Quarterly,20,5.750000,5.750000,5.750000,5.750000,23,86.96%,Partially Achieved,DRIVER SERVICES PROGRAM,252
2009,KV0,DMV,"Motor Vehicles, Department of",Customer Service Survey,Percentage,Quality,Up is Better,Quarterly,88,87.230000,90.570000,84.690000,78.220000,84.820000,96.39%,Partially Achieved,CUSTOMER CONTACT SERVICES PROGRAM,253
2009,KV0,DMV,"Motor Vehicles, Department of",Median number of days from mail adjudication to hearing completion,Raw Number,Output,Down is Better,Quarterly,150,10.750000,10.750000,10.750000,10.750000,43, > 100%,Fully Achieved,ADJUDICATION SERVICES PROGRAM,254
2009,FL0,DOC,"Corrections, Department of",Delayed Release Rate,Percentage,Outcome,Down is Better,Quarterly,0.5,0.820000,0.880000,0.160000,0.160000,0.500000, > 100%,Fully Achieved,INSTITUTIONAL SUPPORT SERVICES,255
2009,FL0,DOC,"Corrections, Department of",Erroneous Release Rate,Percentage,Outcome,Down is Better,Quarterly,0.05,0.050000,0.020000,0,0,0.020000, > 100%,Fully Achieved,INSTITUTIONAL SUPPORT SERVICES,256
2009,FL0,DOC,"Corrections, Department of",Federal Reimbursement Rate,Percentage,Outcome,Up is Better,Quarterly,95,97.500000,99.190000,100,99.570000,99.180000, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAMS,257
2009,FL0,DOC,"Corrections, Department of",Inmate on Inmate Assault Rate,Ratio,Outcome,Down is Better,Quarterly,0.14,1.180000,2.780000,3.890000,1.750000,2.390000,5.86%,Not Achieved,INMATE CUSTODY,258
2009,FL0,DOC,"Corrections, Department of",Inmate on Staff Assault Rate,Ratio,Outcome,Down is Better,Quarterly,1,3.030000,1.900000,1.890000,2.370000,2.300000,43.39%,Not Achieved,INMATE CUSTODY,259
2009,FL0,DOC,"Corrections, Department of",Inmates Released to Community with Necessary Medications,Percentage,Outcome,Up is Better,Quarterly,95,96.910000,95.110000,98.790000,95.550000,96.580000, > 100%,Fully Achieved,INMATE SERVICES,260
2009,FL0,DOC,"Corrections, Department of",Inmates Released to the Community with Medical Treatment Plan or Health Assessment (when no treatment is necessary) ,Percentage,Outcome,Up is Better,Quarterly,97,97.300000,97.780000,97.870000,95.410000,97.030000, > 100%,Fully Achieved,INMATE SERVICES,261
2009,FL0,DOC,"Corrections, Department of",Percent of Drug Treatment Slots Utilized,Percentage,Outcome,Up is Better,Quarterly,95,100,96.110000,96.050000,99.600000,97.980000, > 100%,Fully Achieved,INMATE SERVICES,262
2009,FL0,DOC,"Corrections, Department of",Percent of Halfway House Misdemeanants Gainfully Employed at Time of Release ,Percentage,Outcome,Up is Better,Quarterly,55,66.670000,52.330000,50.700000,45.070000,51.550000,94%,Partially Achieved,INMATE CUSTODY,263
2009,FL0,DOC,"Corrections, Department of",Percent of Unresolved Inmate Grievances Outstanding more than 30 days,Percentage,Outcome,Down is Better,Quarterly,10,0,0,0,0,0,No Data,Not Rated Insufficient Data,INMATE SERVICES,264
2009,FL0,DOC,"Corrections, Department of",Priority One Maintenance and Repair Rate,Percentage,Outcome,Up is Better,Quarterly,95,75.440000,79.770000,64.970000,88.630000,74.860000,78.80%,Partially Achieved,INSTITUTIONAL SUPPORT SERVICES,265
2009,CF0,DOES,"Employment Services, Department of",% of Compensation Review Board (CRB) written reviews of case decisions issued by the Administration Hearings Div. and/or Office of Workers Compensation completed within 45 working days of the appeal (Application for Review),Percentage,Output,Up is Better,Quarterly,70,61.110000,65.520000,34.290000,43.480000,50,71.43%,Not Achieved,LABOR STANDARDS,266
2009,CF0,DOES,"Employment Services, Department of",% of District residents enrolled in pre-apprenticeship programs transitioning to unsubsidized employment ,Percentage,Output,Up is Better,Semi-annual,50,,25.220000,,142.550000,59.260000, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT,267
2009,CF0,DOES,"Employment Services, Department of",% of Summer Youth Program participants paid within 24 hours of pay day,Percentage,Output,Down is Better,Annual,0,,,,46.770000,46.770000,No Data,Not Rated Insufficient Data,WORKFORCE DEVELOPMENT,268
2009,CF0,DOES,"Employment Services, Department of",% of Summer Youth Program participants referred to employment,Percentage,Output,Up is Better,Annual,95,,,,100,100, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT,269
2009,CF0,DOES,"Employment Services, Department of",% of TEP participants who enroll in subsidized employment transitioning to unsubsidized employment,Percentage,Output,Up is Better,Annual,45,,,,53.340000,53.340000, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT,270
2009,CF0,DOES,"Employment Services, Department of",% of all first unemployment insurance payments made within 14 days of the first compensable week-ending date,Percentage,Output,Up is Better,Quarterly,87,75.760000,69.680000,68.200000,70.810000,70.730000,81.30%,Partially Achieved,UNEMPLOYMENT INSURANCE,271
2009,CF0,DOES,"Employment Services, Department of",% of applications for formal hearings resolved within 120 working days,Percentage,Output,Up is Better,Quarterly,80,82.870000,79.530000,77.080000,91.830000,83.080000, > 100%,Fully Achieved,LABOR STANDARDS,272
2009,CF0,DOES,"Employment Services, Department of",% of back wages collected from employers on valid complaints,Percentage,Output,Up is Better,Quarterly,95,100,97.610000,100.010000,100,99.330000, > 100%,Fully Achieved,LABOR STANDARDS,273
2009,CF0,DOES,"Employment Services, Department of",% of informal conference decisions issued within 20 working days from the date of the conference,Percentage,Output,Up is Better,Quarterly,85,85.530000,81.570000,98.730000,98.870000,90.920000, > 100%,Fully Achieved,LABOR STANDARDS,274
2009,CF0,DOES,"Employment Services, Department of",% of initial consultation visits in high-hazard establishments,Percentage,Output,Up is Better,Quarterly,95,91.890000,89.470000,89.470000,95.740000,91.880000,96.71%,Partially Achieved,LABOR STANDARDS,275
2009,CF0,DOES,"Employment Services, Department of",% of lump sum settlements/stipulations processed within 10 working days from the date of receipt,Percentage,Output,Up is Better,Quarterly,92,96.980000,95.450000,89.390000,96.830000,94.790000, > 100%,Fully Achieved,LABOR STANDARDS,276
2009,CF0,DOES,"Employment Services, Department of",% of senior service slot enrollees placed in unsubsidized jobs,Percentage,Output,Up is Better,Annual,37,,,,33.470000,33.470000,90%,Partially Achieved,WORKFORCE DEVELOPMENT,277
2009,CF0,DOES,"Employment Services, Department of",% of training providers furnished technical assistance through formal instruction,Percentage,Output,Up is Better,Annual,92,,,,90.540000,90.540000,98.42%,Partially Achieved,WORKFORCE DEVELOPMENT,278
2009,CF0,DOES,"Employment Services, Department of",% of unemployed adult customers placed in full-time unsubsidized employment,Percentage,Output,Up is Better,Annual,54,,,,55.090000,55.090000, > 100%,Fully Achieved,WORKFORCE DEVELOPMENT,279
2009,CF0,DOES,"Employment Services, Department of",District of Columbia unemployment rate [Not Seasonally Adjusted],Percentage,Outcome,Down is Better,Annual,6.5,,,,9.870000,9.870000,65.85%,Not Achieved,WORKFORCE DEVELOPMENT,280
2009,CF0,DOES,"Employment Services, Department of",The job growth per year in the District of Columbia,Percentage,Outcome,Up is Better,Annual,0.85,,,,0.650000,0.650000,76.61%,Partially Achieved,WORKFORCE DEVELOPMENT,281
2009,HC0,DOH,"Health, Department of",# of FTEs,Raw Number,Outcome,Down is Better,Annual,835,,,,,N/A,No Data,Not Rated Insufficient Data,,282
2009,HC0,DOH,"Health, Department of",# of new HIV/AIDS cases diagnosed in a fiscal year,Raw Number,Outcome,Up is Better,Annual,1500,,,,,N/A,No Data,Not Rated Insufficient Data,HIV/AIDS ADMINISTRATION,283
2009,HC0,DOH,"Health, Department of",%of grants management specialists receiving in-service or a skilss based grants management training,Percentage Change Over Time,Efficiency,Up is Better,Annual,70,,,,,N/A,No Data,Not Rated Insufficient Data,,284
2009,HC0,DOH,"Health, Department of",Number of condoms distributed by DC DOH Condom program,Raw Number,Outcome,Up is Better,Quarterly,1750000,522000,937578,940422,819446,3219446, > 100%,Fully Achieved,HIV/AIDS ADMINISTRATION,285
2009,HC0,DOH,"Health, Department of",Number of needles off the streets through DC NEX Program,Raw Number,Outcome,Up is Better,Quarterly,250000,76415,51485,66132,85675,279707, > 100%,Fully Achieved,HIV/AIDS ADMINISTRATION,286
2009,HC0,DOH,"Health, Department of",Number of new HIV (HIV/AIDS) cases diagnosed within the fiscal year,Raw Number,Outcome,Up is Better,Quarterly,1400,243,188,150,133,714,51%,Not Achieved,HIV/AIDS ADMINISTRATION,287
2009,HC0,DOH,"Health, Department of",Number of peri-natal HIV infections,Raw Number,Outcome,Down is Better,Quarterly,0,0,1,0,0,1,No Data,Not Rated Insufficient Data,HIV/AIDS ADMINISTRATION,288
2009,HC0,DOH,"Health, Department of",Number of persons newly diagnosed with HIV through expanded partner services (PCRS),Raw Number,Outcome,Up is Better,Quarterly,40,3,0,21,18,42, > 100%,Fully Achieved,HIV/AIDS ADMINISTRATION,289
2009,HC0,DOH,"Health, Department of",Number of publicly supported HIV tests performed,Raw Number,Outcome,Up is Better,Quarterly,100000,20756,22018,23499,23878,90151,90.15%,Partially Achieved,HIV/AIDS ADMINISTRATION,290
2009,HC0,DOH,"Health, Department of","Number of youth (15-19 years) screened for STDs through youth outreach program (parks and recreation, summer employment, schools, etc.)",Raw Number,Outcome,Up is Better,Quarterly,5000,0,0,2807,2458,5265, > 100%,Fully Achieved,HIV/AIDS ADMINISTRATION,291
2009,HC0,DOH,"Health, Department of",Percent of APRA clients referred to recovery support services that redeem vouchers to utilize those services,Percentage,Outcome,Up is Better,Quarterly,80,100,100,100,,100, > 100%,Fully Achieved,ADDICTION PREVENTION & RECOVERY ADMIN,292
2009,HC0,DOH,"Health, Department of",Percent of Department of Health network providers enrolled in pilot program to identify and serve persons with special needs in an emergency.,Percentage,Outcome,Up is Better,Quarterly,10,,,,,N/A,No Data,Not Rated Insufficient Data,EMERGENCY HEALTH AND MED SERVICES ADMIN,293
2009,HC0,DOH,"Health, Department of",Percent of children enrolled in DC Public Schools and Public Charter Schools with a body mass index (BMI) measurement ,Raw Number,Outcome,Up is Better,Annual,70,,,,45,45,64.29%,Not Achieved,COMMUNITY HEALTH ADMINISTRATION,294
2009,HC0,DOH,"Health, Department of",Percent of healthcare providers contacted through the HealthAlert Network that confirm message receipt within 60 minutes.,Percentage,Outcome,Up is Better,Annual,75,,,,40,40,53%,Not Achieved,EMERGENCY HEALTH AND MED SERVICES ADMIN,295
2009,HC0,DOH,"Health, Department of",Percent of low birth weight infants born in DC,Raw Number,Outcome,Down is Better,Annual,11,,,,10.800000,10.800000, > 100%,Fully Achieved,COMMUNITY HEALTH ADMINISTRATION,296
2009,HC0,DOH,"Health, Department of",Percent of new hires on board within 60 days after job posting,Percentage,Outcome,Up is Better,Annual,75,,,,12.380000,12.380000,17%,Not Achieved,AGENCY MANAGEMENT SUPPORT,297
2009,HC0,DOH,"Health, Department of",Percent of recovery support clients that receive 6-month post-admission interview,Percentage,Outcome,Up is Better,Annual,85,,,,26.240000,26.240000,30.87%,Not Achieved,ADDICTION PREVENTION & RECOVERY ADMIN,298
2009,HC0,DOH,"Health, Department of",Percent recovery support clients that maintain abstinence from alcohol and drugs 6-months post admission,Percentage,Outcome,Up is Better,Annual,40,,,,21.730000,21.730000,54.32%,Not Achieved,ADDICTION PREVENTION & RECOVERY ADMIN,299
2009,HC0,DOH,"Health, Department of",Vacancy rate.,Percentage,Outcome,Down is Better,Annual,5,,,,7.210000,7.210000,69.37%,Not Achieved,AGENCY MANAGEMENT SUPPORT,300
2009,HA0,DPR,"Parks and Recreation, Department of",# of Cooperative Play programs,Raw Number,Outcome,Neutral,Quarterly,14,10,10,10,12,42,Not Rated B,Baseline Measure,AGENCY SUPPORT,301
2009,HA0,DPR,"Parks and Recreation, Department of",# of DPR recreation centers rated Good or Excellent on DPRs Facility Condition Index (based on 62 recreation centers),Raw Number,Outcome,Up is Better,Quarterly,19,2,2,5,5,14,73.68%,Not Achieved,AGENCY SUPPORT,302
2009,HA0,DPR,"Parks and Recreation, Department of",# of DPR youth sports and fitness enrollments,Raw Number,Outcome,Up is Better,Quarterly,16000,2799,1655,1742,1128,7324,45.78%,Not Achieved,AGENCY SUPPORT,303
2009,HA0,DPR,"Parks and Recreation, Department of",# of Dog Exercise area designed and constructed,Raw Number,Outcome,Neutral,Quarterly,4,1,0,0,3,4,Not Rated B,Baseline Measure,AGENCY SUPPORT,304
2009,HA0,DPR,"Parks and Recreation, Department of",# of Little Explorer camps,Raw Number,Outcome,Neutral,Quarterly,28,16,16,16,16,64,Not Rated B,Baseline Measure,AGENCY SUPPORT,305
2009,HA0,DPR,"Parks and Recreation, Department of",# of adults sports and fitness enrollments,Raw Number,Output,Up is Better,Quarterly,5000,480,200,3200,3500,7380, > 100%,Fully Achieved,RECREATIONAL PROGRAMS,306
2009,HA0,DPR,"Parks and Recreation, Department of",# of ball fields maintained,Raw Number,Outcome,Neutral,Quarterly,82,5,0,56,64,125,Not Rated B,Baseline Measure,AGENCY SUPPORT,307
2009,HA0,DPR,"Parks and Recreation, Department of",# of corrective maintenance work orders,Raw Number,Outcome,Neutral,Quarterly,1900,1272,77,760,1174,3283,Not Rated B,Baseline Measure,AGENCY SUPPORT,308
2009,HA0,DPR,"Parks and Recreation, Department of",# of early/before & after care slots,Raw Number,Outcome,Up is Better,Quarterly,800,720,376,376,,1472, > 100%,Fully Achieved,AGENCY SUPPORT,309
2009,HA0,DPR,"Parks and Recreation, Department of",# of meals served,Raw Number,Outcome,Up is Better,Quarterly,1147138,41122,92125,300046,791845,1225138, > 100%,Fully Achieved,AGENCY SUPPORT,310
2009,HA0,DPR,"Parks and Recreation, Department of","# of new ""adopt-a-park"" agreements",Raw Number,Outcome,Up is Better,Quarterly,15,1,2,7,7,17, > 100%,Fully Achieved,AGENCY SUPPORT,311
2009,HA0,DPR,"Parks and Recreation, Department of",# of participants involved in ongoing partner-led programs,Raw Number,Outcome,Up is Better,Quarterly,2000,1820,1182,1415,450,4867, > 100%,Fully Achieved,AGENCY SUPPORT,312
2009,HA0,DPR,"Parks and Recreation, Department of",% of DPR youth sports and fitness enrollments female,Percentage,Outcome,Up is Better,Quarterly,50,27.650000,15.230000,36.170000,14.980000,24.920000,49.84%,Partially Achieved,AGENCY SUPPORT,313
2009,HA0,DPR,"Parks and Recreation, Department of",% of ball fields serviced each 3-week cycle,Percentage,Efficiency,Up is Better,Quarterly,100,100,,8.930000,34.380000,25.600000,25.60%,Not Achieved,AGENCY SUPPORT,314
2009,HA0,DPR,"Parks and Recreation, Department of",% of corrective maintenance work orders closed within 30 days,Percentage,Efficiency,Up is Better,Quarterly,60,44.420000,71.430000,66.840000,64.990000,57.600000,96%,Fully Achieved,AGENCY SUPPORT,315
2009,HA0,DPR,"Parks and Recreation, Department of",% of early/before and after care slots vacant,Percentage,Efficiency,Down is Better,Quarterly,0,25,78.990000,26.060000,52.580000,43.880000,No Data,Not Rated Insufficient Data,AGENCY SUPPORT,316
2009,HA0,DPR,"Parks and Recreation, Department of",% of meals reimbursed ,Percentage,Efficiency,Up is Better,Quarterly,95,88,88.500000,94.500000,92.480000,92.530000,97.40%,Partially Achieved,AGENCY SUPPORT,317
2009,HA0,DPR,"Parks and Recreation, Department of",% of preventative maintenance task performed as scheduled,Percentage,Efficiency,Up is Better,Quarterly,60,70.090000,58.070000,34.130000,8.420000,49.220000,82.03%,Fully Achieved,AGENCY SUPPORT,318
2009,HA0,DPR,"Parks and Recreation, Department of",Combined # of Masters and Challengers Programs,Raw Number,Outcome,Neutral,Quarterly,8,12,12,12,12,48,Not Rated B,Baseline Measure,AGENCY SUPPORT,319
2009,HA0,DPR,"Parks and Recreation, Department of",Value of funding received from corporate sponsors,Dollar Amount,Output,Up is Better,Annual,4000000,,,,1563252,1563252,39.08%,Not Achieved,AGENCY SUPPORT,320
2009,HA0,DPR,"Parks and Recreation, Department of",Value of grant funding for after school programs,Dollar Amount,Output,Up is Better,Annual,750000,,,,,N/A,No Data,Not Rated Insufficient Data,AGENCY SUPPORT,321
2009,KT0,DPW,"Public Works, Department of",# of graffiti abatements,Raw Number,Output,Neutral,Quarterly,2000,280,71,201,75,627,Not Rated B,Baseline Measure,SANITATION SERVICES,322
2009,KT0,DPW,"Public Works, Department of",# of parking tickets issued,Raw Number,Output,Up is Better,Quarterly,1500000,356249,372938,400082,375420,1504689, > 100%,Fully Achieved,PARKING SERVICES,323
2009,KT0,DPW,"Public Works, Department of",# of vehicles immobilized,Raw Number,Output,Neutral,Quarterly,19000,4110,4605,1804,3625,14144,Not Rated B,Baseline Measure,PARKING SERVICES,324
2009,KT0,DPW,"Public Works, Department of",% compliance with preventive maintenance appointments,Raw Number,Efficiency,Up is Better,Annual,85,,,,76,76,89%,Partially Achieved,FLEET MANAGEMENT,325
2009,KT0,DPW,"Public Works, Department of","% light vehicle maintenance (excluding engine, transmission and body work) completed within 24 hours",Raw Number,Efficiency,Up is Better,Annual,85,,,,83.170000,83.170000,97.85%,Partially Achieved,FLEET MANAGEMENT,326
2009,KT0,DPW,"Public Works, Department of",% mechanics with at least one professional certification,Raw Number,Outcome,Up is Better,Annual,70,,,,28,28,40%,Not Achieved,FLEET MANAGEMENT,327
2009,KT0,DPW,"Public Works, Department of",% of RPP blocks covered by daily enforcement,Raw Number,Efficiency,Up is Better,Annual,35,,,,21.310000,21.310000,60.89%,Not Achieved,PARKING SERVICES,328
2009,KT0,DPW,"Public Works, Department of",% of mechanics with at least one ASE certification,Raw Number,Quality,Up is Better,Annual,20,,,,28,28, > 100%,Fully Achieved,FLEET MANAGEMENT,329
2009,KT0,DPW,"Public Works, Department of",% of mission critical fleet maintained by DPW available for daily operations,Raw Number,Output,Up is Better,Annual,95,,,,100,100, > 100%,Fully Achieved,FLEET MANAGEMENT,330
2009,KT0,DPW,"Public Works, Department of",% of recycling collection routes completed on the scheduled day,Raw Number,Efficiency,Up is Better,Annual,99.8,,,,99.920000,99.920000, > 100%,Fully Achieved,SANITATION SERVICES,331
2009,KT0,DPW,"Public Works, Department of",% of service requests for abandoned vehicles on public space resolved within 5 business days,Raw Number,Efficiency,Up is Better,Annual,90,,,,80.810000,80.810000,89.79%,Partially Achieved,PARKING SERVICES,332
2009,KT0,DPW,"Public Works, Department of","% of the District�s Gateways, commercial and residential areas rated �clean� or �moderately clean�",Raw Number,Quality,Up is Better,Annual,90,,,,96.160000,96.160000, > 100%,Fully Achieved,SANITATION SERVICES,333
2009,KT0,DPW,"Public Works, Department of",% of trash collection routes completed on the scheduled day,Raw Number,Output,Up is Better,Annual,99.8,,,,99.630000,99.630000,99.83%,Fully Achieved,SANITATION SERVICES,334
2009,KT0,DPW,"Public Works, Department of","Complaint rate for missed recycling collections per 10,000 collections",Raw Number,Quality,Down is Better,Annual,6,,,,6,6,100%,Fully Achieved,SANITATION SERVICES,335
2009,KT0,DPW,"Public Works, Department of","Complaint rate for missed trash and yard waste collections per 10,000 collections (standard is 6)",Raw Number,Efficiency,Down is Better,Annual,15,,,,20,20,75.00%,Partially Achieved,SANITATION SERVICES,336
2009,KT0,DPW,"Public Works, Department of",Cost per ticket issued (measured by Personal Svcs $/# of tickets),Ratio,Output,Neutral,Annual,0,,,,,N/A,Not Rated W,Workload Measure,PARKING SERVICES,337
2009,KT0,DPW,"Public Works, Department of",Cost per ton to collect recyclables,Dollar Amount,Input,Down is Better,Annual,0,,,,0,0,No Data,Not Rated Insufficient Data,SANITATION SERVICES,338
2009,KT0,DPW,"Public Works, Department of",Cost per ton to collect trash and yard waste,Dollar Amount,Input,Down is Better,Annual,0,,,,,N/A,No Data,Not Rated Insufficient Data,SANITATION SERVICES,339
2009,KT0,DPW,"Public Works, Department of",Residential recycling diversion rate,Percentage,Outcome,Up is Better,Annual,22,,,,24.140000,24.140000, > 100%,Fully Achieved,SANITATION SERVICES,340
2009,KT0,DPW,"Public Works, Department of",Tons of household and bulk trash generated per residence served,Ratio,Outcome,Neutral,Annual,1,,,,0.930000,0.930000,Not Rated B,Baseline Measure,SANITATION SERVICES,341
2009,AM1,DRES,"Real Estate Services, Department of ",Contract guard hours utilized,Raw Number,Output,Down is Better,Quarterly,1151652,211633,142795,149257,156067,659752, > 100%,Fully Achieved,PROTECTIVE SERVICES,342
2009,AM1,DRES,"Real Estate Services, Department of ",Cost per SF for leased space,Dollar Amount,Output,Down is Better,Annual,38.41,,,,38.410000,38.410000,100%,Fully Achieved,ASSET MANAGEMENT,343
2009,AM1,DRES,"Real Estate Services, Department of ","Number of repair requests per 100,000 SF maintained",Ratio,Demand,Down is Better,Quarterly,50,15.040000,13.520000,14.060000,152.890000,18.900000, > 100%,Fully Achieved,FACILITY OPERATIONS,344
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of District Government office space currently leased,Percentage,Outcome,Down is Better,Semi-annual,39.1,,53.230000,,57.420000,55.420000,70.55%,Not Achieved,ASSET MANAGEMENT,345
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of District-owned and usable space that is currently occupied,Percentage,Outcome,Up is Better,Semi-annual,100,,100,,100,100,100%,Fully Achieved,ASSET MANAGEMENT,346
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of OPM capital projects assigned to a PM and have a project schedule in PMIS within 7d of funding,Percentage,Outcome,Up is Better,Quarterly,95,,100,100,100,100, > 100%,Fully Achieved,ASSET MANAGEMENT,347
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of construction project completed within 10% of original budget ,Percentage,Outcome,Up is Better,Quarterly,80,100,100,100,92.310000,96.300000, > 100%,Fully Achieved,ASSET MANAGEMENT,348
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of construction projects completed within 10% of allotted time for project.,Percentage,Outcome,Up is Better,Quarterly,80,100,40,100,53.850000,55.560000,69.44%,Not Achieved,ASSET MANAGEMENT,349
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of construction projects where OPM  directed change order values do not exceed 5% of the original awarded construction contracts,Percentage,Outcome,Up is Better,Quarterly,80,100,40,100,61.540000,59.260000,74.07%,Not Achieved,ASSET MANAGEMENT,350
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of emergency repair requests responded to within 2 hours,Percentage,Outcome,Up is Better,Quarterly,92,45.900000,77.030000,65.260000,63.410000,63.620000,69.15%,Not Achieved,FACILITY OPERATIONS,351
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of emergency repair requests responded to within 2 hours ,Percentage,Outcome,Up is Better,Quarterly,95,,,,,N/A,No Data,Not Rated Insufficient Data,,352
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of leased office space that is currently occupied,Percentage,Outcome,Up is Better,Annual,87,,,,85.100000,85.100000,97.82%,Partially Achieved,ASSET MANAGEMENT,353
2009,AM1,DRES,"Real Estate Services, Department of ",Percent of non-emergency repair requests responded to within 48 hours,Percentage,Outcome,Up is Better,Quarterly,87,97.020000,86.540000,71.770000,75.600000,82.380000,95%,Partially Achieved,FACILITY OPERATIONS,354
2009,AM1,DRES,"Real Estate Services, Department of ","Reduction of leased space by 700,000 SF over 3 years (6% annual reduction)",Raw Number,Output,Down is Better,Annual,3533583,,,,3579970,3579970,98.70%,Partially Achieved,ASSET MANAGEMENT,355
2009,AM1,DRES,"Real Estate Services, Department of ","Total annual diversion of recyclables (Wilson, Reeves, One Judiciary Square, Daly)",Percentage,Outcome,Up is Better,Quarterly,47,38.120000,48.390000,55.730000,53.760000,49.720000, > 100%,Fully Achieved,FACILITY OPERATIONS,356
2009,AM1,DRES,"Real Estate Services, Department of ","Total annual recycling tonnage (Wilson, Reeves, One Judiciary Square, Daly)",Raw Number,Output,Up is Better,Annual,413,,,,451,451, > 100%,Fully Achieved,FACILITY OPERATIONS,357
2009,AM1,DRES,"Real Estate Services, Department of ",Total electricity consumption at District-owned facilities,Raw Number,Output,Down is Better,Quarterly,331885426,95764150,87880841,82108611,95551897,361305499,91.86%,Partially Achieved,ASSET MANAGEMENT,358
2009,EN0,DSLBD,"Small and Local Business Development, Department of",# of Certified Business Enterprises (CBEs),Raw Number,Output,Up is Better,Annual,1200,,,,1226,1226, > 100%,Fully Achieved,CERTIFICATION AND COMPLIANCE,359
2009,EN0,DSLBD,"Small and Local Business Development, Department of",# of District residents employed by CBEs approved during the fiscal year,Raw Number,Outcome,Up is Better,Annual,4600,,,,5573,5573, > 100%,Fully Achieved,CERTIFICATION AND COMPLIANCE,360
2009,EN0,DSLBD,"Small and Local Business Development, Department of",# of participants in training and education activities,Raw Number,Demand,Up is Better,Annual,1125,,,,1244,1244, > 100%,Fully Achieved,,361
2009,EN0,DSLBD,"Small and Local Business Development, Department of",% of applicants approved for certification,Percentage,Input,Neutral,Annual,91,,,,94.070000,94.070000,Not Rated B,Baseline Measure,CERTIFICATION AND COMPLIANCE,362
2009,EN0,DSLBD,"Small and Local Business Development, Department of",% of applications processed within 45 business days,Percentage,Output,Up is Better,Annual,75,,,,85.210000,85.210000, > 100%,Fully Achieved,CERTIFICATION AND COMPLIANCE,363
2009,EN0,DSLBD,"Small and Local Business Development, Department of",Total amount of payments to CBEs from eligible District funds (in millions),Dollar Amount,Output,Up is Better,Annual,85,,,,,N/A,No Data,Not Rated Insufficient Data,CERTIFICATION AND COMPLIANCE,364
