Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2012,HA0,DPR,"Parks and Recreation, Department of",% of meals for which DPR receives reimbursement,Percentage,Demand,Up is Better,Semi-annual,93,,,,92.73,92.73,99.71%,Partially Achieved,OPERATIONS DIVISION                               ,802
2012,HA0,DPR,"Parks and Recreation, Department of",% of participants rating their experience net positive,Percentage,Quality,Up is Better,Semi-annual,75,,87.01,,75.15,82.13, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,803
2012,HA0,DPR,"Parks and Recreation, Department of",% of participants who met program goals,Percentage,Quality,Up is Better,Quarterly,75,,98.17,92.86,76.84,85.09, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,804
2012,HA0,DPR,"Parks and Recreation, Department of",% of partners with net positive rating,Percentage,Quality,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,805
2012,HA0,DPR,"Parks and Recreation, Department of",% of program utilization,Percentage,Demand,Neutral,Annual,70,,,,67.19,67.19,Not Rated B,Baseline Measure,RECREATIONAL PROGRAMS,806
2012,HA0,DPR,"Parks and Recreation, Department of",% of sites with recycling & trash reduction programs,Percentage,Efficiency,Up is Better,Quarterly,50,68.120000,68.12,69.57,69.57,68.84, > 100%,Fully Achieved,OPERATIONS DIVISION                               ,807
2012,HA0,DPR,"Parks and Recreation, Department of",% of youth eligible for Free Summer Meals,Percentage,Demand,Up is Better,Quarterly,83,,,100,100,100, > 100%,Fully Achieved,OPERATIONS DIVISION                               ,808
2012,HA0,DPR,"Parks and Recreation, Department of",Number of CBOs partnering with DPR,Raw Number,Input,Up is Better,Quarterly,60,4,7,26,4,41,68.33%,Not Achieved,AGENCY MANAGEMENT PROGRAM,809
2012,HA0,DPR,"Parks and Recreation, Department of",Number of free meals served,Raw Number,Demand,Up is Better,Semi-annual,1050000,,,160736,784535,945271,90.03%,Partially Achieved,OPERATIONS DIVISION                               ,810
2012,HA0,DPR,"Parks and Recreation, Department of",Number of highly-qualified applications received per position,Raw Number,Input,Up is Better,Annual,4,,,,7,7, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,811
2012,HA0,DPR,"Parks and Recreation, Department of","Number of programs targeting adults, age 19-54",Raw Number,Outcome,Up is Better,Semi-annual,55,,50,,6,56, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,812
2012,HA0,DPR,"Parks and Recreation, Department of","Number of programs targeting children, age 7-12",Raw Number,Outcome,Up is Better,Semi-annual,55,,35,,23,58, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,813
2012,HA0,DPR,"Parks and Recreation, Department of","Number of programs targeting infants/children, age 0-6",Raw Number,Outcome,Up is Better,Semi-annual,27,,18,,13,31, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,814
2012,HA0,DPR,"Parks and Recreation, Department of","Number of programs targeting seniors, age 55+",Raw Number,Outcome,Up is Better,Semi-annual,20,,35,,3,38, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,815
2012,HA0,DPR,"Parks and Recreation, Department of","Number of programs targeting teens, age 13-18",Raw Number,Outcome,Up is Better,Semi-annual,36,,46,,17,63, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,816
2012,HA0,DPR,"Parks and Recreation, Department of",Number of surveys returned,Raw Number,Demand,Up is Better,Semi-annual,2300,,1892,,649,2541, > 100%,Fully Achieved,RECREATIONAL PROGRAMS,817
2012,HA0,DPR,"Parks and Recreation, Department of",Number of therapeutic recreation programs,Raw Number,Outcome,Up is Better,Semi-annual,18,,16,,3,19, > 100%,Fully Achieved,PROGRAMS DIVISION                                 ,818
2012,HA0,DPR,"Parks and Recreation, Department of",Percentage of applicants who rate recruitment experience net positive,Percentage,Quality,Neutral,Annual,80,,,,93.93,93.93,Not Rated B,Baseline Measure,AGENCY MANAGEMENT PROGRAM,819
2012,HA0,DPR,"Parks and Recreation, Department of",Percentage of applicants who say DPRs website was a key factor in their choice to apply for agency position ,Percentage,Input,Neutral,Annual,80,,,,59.82,59.82,Not Rated B,Baseline Measure,AGENCY MANAGEMENT PROGRAM,820
2012,HA0,DPR,"Parks and Recreation, Department of",Percentage of employees trained on customer service standards,Percentage,Input,Up is Better,Annual,25,,,,8.01,8.01,32%,Not Achieved,OFFICE OF THE DIRECTOR                            ,821
2012,HA0,DPR,"Parks and Recreation, Department of",Vacancy rate (full time employees),Percentage,Outcome,Down is Better,Quarterly,20,14.290000,16.24,9.59,9.59,12.43, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,822
2012,HA0,DPR,"Parks and Recreation, Department of",Vacancy rate (summer employees),Percentage,Outcome,Down is Better,Semi-annual,10,,,7.28,7.28,7.28, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,823
2012,KT0,DPW,"Public Works, Department of",% Sanitation enforcement requests resolved w/in 5 business days,Percentage,Efficiency,Up is Better,Quarterly,95.43,68.540000,72.95,73.49,74.81,72.67,76.15%,Partially Achieved,SANITATION SERVICES,824
2012,KT0,DPW,"Public Works, Department of",% citywide compliance with preventive maintenance appointments,Percentage,Efficiency,Up is Better,Quarterly,90,71.400000,87.76,67.24,66.67,73.84,82.04%,Partially Achieved,FLEET MANAGEMENT,825
2012,KT0,DPW,"Public Works, Department of","% increase in alternative fuel consumed (FY09 baseline = 225,099.41)",Percentage Change Over Time,Output,Up is Better,Annual,11.98,,,,,0,No Data,Not Rated Insufficient Data,FLEET MANAGEMENT,826
2012,KT0,DPW,"Public Works, Department of",% of Agency compliance with preventive maintenance appointments,Percentage,Efficiency,Up is Better,Quarterly,92,94.830000,90.24,69.13,100,88.95,96.69%,Fully Achieved,FLEET MANAGEMENT,827
2012,KT0,DPW,"Public Works, Department of",% of Residential Parking Permit (RPP) blocks covered by daily enforcement,Percentage,Efficiency,Up is Better,Quarterly,80,67.100000,69.35,71.23,70.14,69.45,86.82%,Partially Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,828
2012,KT0,DPW,"Public Works, Department of",% of bulk pickup requests collected on day of appointment,Percentage,Efficiency,Up is Better,Quarterly,95,98.200000,99.08,98.51,98.36,98.51, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,829
2012,KT0,DPW,"Public Works, Department of",% of call-in requests for Residential Parking Permit (RPP) enforcement responded to within 24 hours,Percentage,Efficiency,Up is Better,Quarterly,98,99.710000,88.56,94.01,100,95.09,97.03%,Partially Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,830
2012,KT0,DPW,"Public Works, Department of",% of challenged parking tickets upheld by adjudication,Percentage,Efficiency,Down is Better,Quarterly,90,28.650000,28.57,39.34,45.66,34.74, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,831
2012,KT0,DPW,"Public Works, Department of",% of general enforcement requests responded to within 4 hours,Percentage,Efficiency,Up is Better,Quarterly,98,67.100000,69.35,71.23,70.14,69.45,70.87%,Not Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,832
2012,KT0,DPW,"Public Works, Department of","% of light vehicle maintenance (excluding engine, transmission and body work) completed within 24 hours",Percentage,Efficiency,Up is Better,Quarterly,95,77.160000,59.85,29.19,38.77,48.92,52%,Not Achieved,FLEET MANAGEMENT,833
2012,KT0,DPW,"Public Works, Department of",% of mechanics with at least one ASE or professional certification,Percentage,Outcome,Up is Better,Quarterly,55,48.330000,49.21,32.31,49.21,44.62,81.13%,Partially Achieved,FLEET MANAGEMENT,834
2012,KT0,DPW,"Public Works, Department of",% of mission critical fleet maintained by DPW available for daily operations,Percentage,Output,Up is Better,Quarterly,95,98.020000,99.93,96.58,94.45,97.27, > 100%,Fully Achieved,FLEET MANAGEMENT,835
2012,KT0,DPW,"Public Works, Department of",% of parking tickets upheld,Percentage,Efficiency,Up is Better,Quarterly,99,98,98,98.08,95.44,97.39,98.38%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,836
2012,KT0,DPW,"Public Works, Department of",% of reported abandoned vehicles on public space resolved within 5 business days,Percentage,Efficiency,Up is Better,Quarterly,90,97.070000,99.24,99.14,97.65,98.31, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,837
2012,KT0,DPW,"Public Works, Department of",% of residential recycling collection routes completed on the scheduled day,Percentage,Efficiency,Up is Better,Quarterly,99.8,99.730000,99.46,99.64,97.67,99.1,99.30%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,838
2012,KT0,DPW,"Public Works, Department of","% of the District�s Gateways, commercial and residential areas rated �clean� or �moderately clean�",Raw Number,Quality,Up is Better,Annual,95,,,,95,95,100.00%,Fully Achieved,SANITATION SERVICES,839
2012,KT0,DPW,"Public Works, Department of",% of trash collection routes completed on the scheduled day,Percentage,Efficiency,Up is Better,Quarterly,99.8,99.860000,100,99.96,99.92,99.93, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,840
2012,KT0,DPW,"Public Works, Department of",% reduction of petroleum fuel usage (Gallons used in FY 2011 = tbd),Percentage Change Over Time,Outcome,Down is Better,Annual,13,,,,,-100,-769.22%,Not Achieved,FLEET MANAGEMENT,841
2012,KT0,DPW,"Public Works, Department of","Complaint rate for missed residential recycling collections per 10,000 collections",Raw Number,Efficiency,Down is Better,Quarterly,5,0.070000,0.05,0.06,0.11,0.29, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,842
2012,KT0,DPW,"Public Works, Department of","Complaint rate for missed trash and yard waste collections per 10,000 residential collections",Raw Number,Efficiency,Down is Better,Quarterly,8,0.100000,0.07,0.12,0.16,0.45, > 100%,Fully Achieved,SOLID WASTE MANAGEMENT                            ,843
2012,KT0,DPW,"Public Works, Department of","Complaint rate for missed trash and yard waste collections per 10,000 residential collections (excluding snow)",Percentage Change Over Time,Efficiency,Down is Better,Annual,8,,,,,0,No Data,Not Rated Insufficient Data,SOLID WASTE MANAGEMENT                            ,844
2012,KT0,DPW,"Public Works, Department of","Cost for vehicle abuse compared to FY 2011 (baseline year = $649,429)",Dollar Amount,Output,Down is Better,Annual,623711,,,,,0,No Data,Not Rated Insufficient Data,AGENCY MANAGEMENT,845
2012,KT0,DPW,"Public Works, Department of",Cost per ticket issued (measured by Personal Svcs $/# of tickets),Ratio,Output,Down is Better,Quarterly,14.5,11.120000,9.66,10.09,9.16,10.01, > 100%,Fully Achieved,PARKING ENFORCEMENT MANAGEMENT                    ,846
2012,KT0,DPW,"Public Works, Department of",Cost per ton to collect recyclables,Raw Number,Outcome,Down is Better,Annual,295,,,,265.65,265.65, > 100%,Fully Achieved,,847
2012,KT0,DPW,"Public Works, Department of",Cost per ton to collect trash and yard waste,Dollar Amount,Outcome,Down is Better,Annual,165,182.080000,,,,182.08,90.62%,Partially Achieved,SOLID WASTE MANAGEMENT                            ,848
2012,KT0,DPW,"Public Works, Department of","Number of preventable collisions (i.e. SWMA struck, rear ended, or backed into)",Raw Number,Output,Down is Better,Annual,95,,,,165,165,57.58%,Not Achieved,SANITATION SERVICES,849
2012,KT0,DPW,"Public Works, Department of",Number of stolen vehicle alerts sent to MPD,Raw Number,Demand,Neutral,Quarterly,0,101,108,10,8,227,Not Rated W,Workload Measure,AGENCY MANAGEMENT,850
2012,KT0,DPW,"Public Works, Department of",Number of vehicles immobilized via booting,Raw Number,Demand,Neutral,Quarterly,0,3695,3309,4116,4289,15409,Not Rated W,Workload Measure,AGENCY MANAGEMENT,851
2012,KT0,DPW,"Public Works, Department of",Number of vehicles towed by DPW tow cranes,Raw Number,Demand,Neutral,Quarterly,0,9494,10631,8460,10791,39376,Not Rated W,Workload Measure,AGENCY MANAGEMENT,852
2012,KT0,DPW,"Public Works, Department of",Percentage change of preventable collisions compared to FY 2010 baseline (baseline year = 154),Percentage Change Over Time,Outcome,Up is Better,Annual,-38,,,,,0,No Data,Not Rated Insufficient Data,SANITATION SERVICES,853
2012,KT0,DPW,"Public Works, Department of","Percentage of light vehicles exceeding replacement criteria (after pending orders fulfilled) (Industry mean = 15.50%; median = 10.37%)2",Percentage,Demand,Neutral,Annual,0,,,,12.82,12.82,Not Rated W,Workload Measure,AGENCY MANAGEMENT,854
2012,KT0,DPW,"Public Works, Department of",Residential recycling diversion rate,Percentage,Outcome,Up is Better,Quarterly,30,28.660000,24.77,20.74,28.44,25.81,86.04%,Partially Achieved,SOLID WASTE MANAGEMENT                            ,855
2012,KT0,DPW,"Public Works, Department of","Tons collected from street cleaning activities (i.e., mechanical sweeping, alley cleaning, manual cleaning, litter cans, and carts)",Raw Number,Demand,Neutral,Quarterly,0,4950,5171,4723,4355,19199,Not Rated W,Workload Measure,AGENCY MANAGEMENT,856
2012,KT0,DPW,"Public Works, Department of",Tons of household and bulk trash generated per total # of residents served by DPW,Raw Number,Demand,Neutral,Quarterly,0,0.250000,0.21,0.25,0.25,0.96,Not Rated W,Workload Measure,AGENCY MANAGEMENT,857
2012,KT0,DPW,"Public Works, Department of",Total number of parking tickets issued,Raw Number,Demand,Neutral,Quarterly,0,361453,381959,380491,357235,1481138,Not Rated W,Workload Measure,AGENCY MANAGEMENT,858
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# District Agencies monitored for  Certified Small Business Enterprise (CSBE) compliance,Raw Number,Output,Neutral,Annual,0,,,,80,80,Not Rated W,Workload Measure,CERTIFICATION                                     ,859
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# Streetscape Loan applications completed,Raw Number,Output,Neutral,Annual,0,,,,16,16,Not Rated W,Workload Measure,COMMERCIAL REVITALIZATION,860
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# Streetscape Loan applications received,Raw Number,Output,Neutral,Annual,0,,,,22,22,Not Rated W,Workload Measure,COMMERCIAL REVITALIZATION,861
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# businesses participating in exporting activities,Raw Number,Output,Up is Better,Quarterly,5,0,0,17,0,17, > 100%,Fully Achieved,BUSINESS OPP AND ACCESS TO CAPITAL                ,862
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# graffiti removed in commercial corridors,Raw Number,Output,Up is Better,Quarterly,2000,322,903,927,1472,3624, > 100%,Fully Achieved,COMMERCIAL REVITALIZATION,863
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of Business Improvement Districts (BIDs),Raw Number,Demand,Neutral,Annual,8,,,,8,8,Not Rated B,Baseline Measure,COMMERCIAL REVITALIZATION,864
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of Certified Business Enterprises (CBEs),Raw Number,Demand,Neutral,Annual,0,,,,1219,1219,Not Rated W,Workload Measure,CERTIFICATION                                     ,865
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of DC Main Street Organizations,Raw Number,Demand,Neutral,Annual,7,,,,7,7,Not Rated B,Baseline Measure,COMMERCIAL REVITALIZATION,866
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of certification applications approved ,Raw Number,Output,Neutral,Annual,0,,,,625,625,Not Rated W,Workload Measure,CERTIFICATION                                     ,867
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of completed certification applications,Raw Number,Output,Neutral,Annual,0,,,,1192,1192,Not Rated W,Workload Measure,CERTIFICATION                                     ,868
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of micro-loans provided to Certified Business Enterprises (CBEs),Raw Number,Output,Neutral,Annual,0,,,,2,2,Not Rated W,Workload Measure,BUSINESS OPP AND ACCESS TO CAPITAL                ,869
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# of participants in small business training and education activities ,Raw Number,Output,Up is Better,Quarterly,3000,93,763,1136,883,2875,95.83%,Partially Achieved,BUSINESS OPP AND ACCESS TO CAPITAL                ,870
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# trashbags collected in commercial corridors,Raw Number,Output,Up is Better,Quarterly,200000,35629,41769,38011,41602,157011,78.51%,Partially Achieved,COMMERCIAL REVITALIZATION,871
2012,EN0,DSLBD,"Small and Local Business Development, Department of",# tree boxes maintained in commercial corridors,Raw Number,Output,Up is Better,Quarterly,20000,1067,456,2242,3114,6879,34.40%,Not Achieved,COMMERCIAL REVITALIZATION,872
2012,EN0,DSLBD,"Small and Local Business Development, Department of",% of Certification Applications Processed within 45 Business Days,Percentage,Efficiency,Up is Better,Quarterly,85,95.590000,95.68,95.83,95.1,95.56, > 100%,Fully Achieved,CERTIFICATION                                     ,873
2012,EN0,DSLBD,"Small and Local Business Development, Department of",% of District Agencies who met 50% CSBE set aside goal,Percentage,Outcome,Up is Better,Annual,50,,,,61.25,61.25, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,874
2012,EN0,DSLBD,"Small and Local Business Development, Department of",average # of business days for certification application determinations,Raw Number,Efficiency,Down is Better,Annual,30,,,,30,30,100%,Fully Achieved,CERTIFICATION                                     ,875
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",% of committed youth in out-of-state residen-tial placements,Percentage,Output,Down is Better,Quarterly,15,17.850000,20.52,19.83,15.7,18.54,81%,Partially Achieved,,876
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average Caseload - case manager to committed youth ratio,Ratio,Efficiency,Down is Better,Quarterly,25,29.420000,22.61,24.33,19.96,23.84, > 100%,Fully Achieved,,877
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average length of stay in secure detention awaiting placement in shelter home.,Ratio,Output,Down is Better,Quarterly,3.5,2.450000,3.25,2.36,2.6,2.57, > 100%,Fully Achieved,,878
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of committed youth connected to school or work at six month intervals from the date of their enrollment in the service coalition.,Percentage,Output,Up is Better,Quarterly,40,47.210000,64.16,75.5,70.57,62.62, > 100%,Fully Achieved,,879
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of","Percent of committed youth connected to school, work and positive adult six months from the date of their release from the DC Model Program.",Percentage,Output,Up is Better,Quarterly,80,72.220000,70.75,69.86,70,70.66,88.33%,Partially Achieved,,880
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of newly committed youth that undergo a complete case planning process and are in placements and receiving services consistent with their YFTM action plan,Percentage,Outcome,Up is Better,Quarterly,90,93.330000,85.11,85.37,81.63,86.26,96%,Partially Achieved,,881
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of newly hired YDR staff with at least 30 college credits,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,,882
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of youth completing detention alternatives without re-arrest or failure to appear in court.,Percentage,Outcome,Up is Better,Quarterly,95,90.630000,98.16,93.93,96.24,94.7,100%,Partially Achieved,,883
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of youth receiving medical and mental health screening within four hours of admission to YSC,Percentage,Efficiency,Up is Better,Quarterly,95,96.280000,94.21,88.14,91.4,92.27,97.12%,Partially Achieved,,884
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Rate of injuries to youth as a result of assaults at NBYC,Ratio,Output,Down is Better,Quarterly,8,4.660000,6.31,7.41,4.6,5.78, > 100%,Fully Achieved,,885
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Rate of injuries to youth as a result of assaults at YSC,Ratio,Output,Down is Better,Quarterly,7,6.290000,3.62,4.57,8.96,6.17, > 100%,Fully Achieved,,886
2012,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Recidivism rate for DC Model youth six months from the date of their release (footnote = measured as a finding of involvement in a new offense).,Percentage,Outcome,Down is Better,Quarterly,30,33.330000,28.57,42.86,9.09,28, > 100%,Fully Achieved,,887
2012,AA0,EOM,"Mayor, Office of the",Number of Twitter Followers,Raw Number,Output,Up is Better,Quarterly,7000,6500,800,688,600,8588, > 100%,Fully Achieved,,888
2012,AA0,EOM,"Mayor, Office of the",Number of appointments to boards and commissions,Raw Number,Input,Up is Better,Quarterly,200,40,97,134,281,552, > 100%,Fully Achieved,,889
2012,AA0,EOM,"Mayor, Office of the","Number of tweets, retweets, and mentions on twitter",Raw Number,Output,Neutral,Quarterly,0,700,70,648,701,2119,Not Rated W,Workload Measure,,890
2012,AA0,EOM,"Mayor, Office of the",Number of updates to ONE website or social media,Raw Number,Input,Up is Better,Quarterly,52,6,6,72,72,156, > 100%,Fully Achieved,,891
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Analytical reports produced to support Juvenile Stat sessions.,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,,892
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Collaboration and Planning,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,,893
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Issue research reports within the agreed-upon timeframe,Percentage,Output,Up is Better,Quarterly,100,,100,,,100,100.00%,Fully Achieved,RESEARCH ANALYSIS AND EVALUATION                  ,894
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,JDAI Reports and Evaluations Produced,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,,895
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,JUSTIS user friendliness,Percentage,Quality,Up is Better,Annual,95,,,,95.2,95.2, > 100%,Fully Achieved,,896
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Periodic Sessions on GunStats held timely,Percentage,Output,Up is Better,Quarterly,100,100,100,66.67,100,91.67,91.67%,Partially Achieved,,897
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Release of policy guidance reports in a timely manner,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,COLLABORATION & PLANNING ACROSS AGENCIES,898
2012,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Satisfaction with JUSTIS experience,Percentage,Quality,Up is Better,Annual,95,,,,98.4,98.4, > 100%,Fully Achieved,,899
2012,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Percentage of LEAs attending or engaging in meetings hosted by DME,Percentage,Demand,Up is Better,Semi-annual,95,94.340000,94.34,,,94.34,99.30%,Partially Achieved,DEPARTMENT OF EDUCATION,900
2012,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Reduce nonpublic enrollment,Raw Number,Outcome,Down is Better,Annual,1650,,,,1446,1446, > 100%,Fully Achieved,DEPARTMENT OF EDUCATION,901
2012,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Reduce the number of long-term vacant properties,Raw Number,Outcome,Down is Better,Annual,6,,,,4,4, > 100%,Fully Achieved,DEPARTMENT OF EDUCATION,902
2012,HG0,EOM-DMHHS,"Deputy Mayor for Health and Human Svcs, Office of",Number of Cluster Agencies that Meet Performance Measures,Raw Number,Outcome,Up is Better,Annual,10,,,,9,9,90%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,903
2012,HG0,EOM-DMHHS,"Deputy Mayor for Health and Human Svcs, Office of",Number of Cluster Agencies that Meet or Exceed Projected Medicaid Revenue,Raw Number,Outcome,Up is Better,Annual,3,,,,2,2,67%,Not Achieved,AGENCY MANAGEMENT PROGRAM,904
2012,HG0,EOM-DMHHS,"Deputy Mayor for Health and Human Svcs, Office of",Number of Cluster Agencies that Stay Within Budget,Raw Number,Outcome,Up is Better,Annual,7,,,,7,7,100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,905
2012,HG0,EOM-DMHHS,"Deputy Mayor for Health and Human Svcs, Office of",Number of Consent Decrees/Settlement Agreements Where Progress Has Been Made,Raw Number,Outcome,Up is Better,Annual,5,,,,4,4,80%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,906
2012,HG0,EOM-DMHHS,"Deputy Mayor for Health and Human Svcs, Office of",Number of Interagency Intiatives Implemented,Raw Number,Output,Up is Better,Annual,5,,,,7,7, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,907
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",# of economic develompent community meetings held,Raw Number,Efficiency,Up is Better,Quarterly,55,22,26,,12,60, > 100%,Fully Achieved,,908
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",# of grocery stores per capita,Ratio,Efficiency,Up is Better,Quarterly,0,12359.920000,12359.92,,,12359.92,No Data,Not Rated Insufficient Data,,909
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",# of jobs created for DC residents,Raw Number,Outcome,Up is Better,Quarterly,5973,,,,7564,7564, > 100%,Fully Achieved,,910
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",# of square feet of retail space created,Raw Number,Output,Up is Better,Quarterly,300000,725740,1313145,,,2038885, > 100%,Fully Achieved,,911
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Number of affordable housing units developed,Raw Number,Outcome,Up is Better,Quarterly,0,45,379,,,424,No Data,Not Rated Insufficient Data,,912
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Percentage of Subgrantees budget spent on programmatic costs,Percentage,Efficiency,Up is Better,Quarterly,65,,,,,0,No Data,Not Rated Insufficient Data,,913
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Percentage of scheduled monitoring reports as defined in agency monitoring plan completed for each grant awarde,Percentage,Quality,Up is Better,Quarterly,100,,,,37.5,37.5,37.50%,Not Achieved,,914
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Ratio of private funds to public funds leveraged through DMPED projects,Ratio,Efficiency,Up is Better,Quarterly,3,,,,6.15,6.15, > 100%,Fully Achieved,,915
2012,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Sq footage of shopping center retail space per capita,Ratio,Efficiency,Up is Better,Quarterly,0,,,,8.2,8.2,No Data,Not Rated Insufficient Data,,916
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of District agencies completed  Fiscal Year Performance Plan,Percentage,Outcome,Up is Better,Annual,75,,,,95.77,95.77, > 100%,Fully Achieved,CITY ADMINISTRATOR,917
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Fiscal Year agency initiatives either fully or partially achieved,Percentage,Output,Up is Better,Annual,95,,,,86.97,86.97,91.55%,Partially Achieved,CITY ADMINISTRATOR,918
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Fiscal Year agency initiatives fully achieved,Percentage,Output,Up is Better,Annual,75,,,,61.66,61.66,82.22%,Partially Achieved,CITY ADMINISTRATOR,919
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Fiscal Year agency key performance targets either fully or partially achieved,Percentage,Output,Up is Better,Annual,95,,,,84.99,84.99,89%,Partially Achieved,CITY ADMINISTRATOR,920
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Fiscal Year agency key performance targets fully achieved,Percentage,Output,Up is Better,Annual,75,,,,62.04,62.04,83%,Partially Achieved,CITY ADMINISTRATOR,921
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Fiscal Year items assigned to agencies either fully or partially achieved,Percentage,Output,Up is Better,Annual,95,,,,95.31,95.31, > 100%,Fully Achieved,CITY ADMINISTRATOR,922
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of Performance Managment Council participated in Training,Percentage,Efficiency,Neutral,Annual,0,,,,62.04,62.04,Not Rated W,Workload Measure,CITY ADMINISTRATOR,923
